lmax,ice_length_scale,ice_gmsl_target_std,net_ice_thickness_change,slc_mean,slc_std,ssh_mean,ssh_std,variance_ratio,mean_errors,standardized_errors,w2_distances,kl_divergences
84,955200.0000000001,0.7505,-66.66666666666666,16947.80953344676,0.0013395255352958014,-11819.604640363143,0.0005387111591201453,0.16173721095641122,-28767.414173809906,-19924887.548019025,28767.414173809917,1425803619398427.0
84,955200.0000000001,0.7505,66.66666666666669,-16947.809533446703,0.0013395255352958014,11819.604640362997,0.0005387111591201453,0.16173721095641122,28767.414173809702,19924887.548018884,28767.414173809713,1425803619398406.5
84,955200.0000000001,0.7505,200.0,-50843.428600339226,0.0013395255352958014,35458.81392108931,0.0005387111591201453,0.16173721095641122,86302.24252142853,59774662.64405626,86302.24252142853,1.2832232574585476e+16
84,955200.0000000001,1.0,-200.0,50843.428600339226,0.001784844150960444,-35458.81392108931,0.000717803010153443,0.16173721095641658,-86302.24252142853,-44860884.314363725,86302.24252142853,7227758205693046.0
84,955200.0000000001,1.0,-66.66666666666666,16947.80953344676,0.001784844150960444,-11819.604640363143,0.000717803010153443,0.16173721095641658,-28767.414173809906,-14953628.104788113,28767.414173809928,803084245077028.9
84,955200.0000000001,1.0,66.66666666666669,-16947.809533446703,0.001784844150960444,11819.604640362997,0.000717803010153443,0.16173721095641658,28767.414173809702,14953628.104788007,28767.414173809724,803084245077017.4
84,955200.0000000001,1.0,200.0,-50843.42860033934,0.0017848441509601858,35458.81392108931,0.0007178030101533119,0.16173721095640425,86302.24252142865,44860884.31437051,86302.24252142866,7227758205695708.0
84,1273600.0,0.002,-200.0,50843.428600339226,3.5696883019208914e-06,-35458.81392108931,1.435606020306874e-06,0.16173721095641355,-86302.24252142853,-22430442157.18187,86302.24252142853,1.8069395514232917e+21
84,1273600.0,0.002,-66.66666666666666,16947.80953344676,3.5696883019208914e-06,-11819.604640363143,1.435606020306874e-06,0.16173721095641355,-28767.414173809906,-7476814052.394058,28767.414173809906,2.0077106126926017e+20
84,1273600.0,0.002,66.66666666666669,-16947.809533446703,3.5696883019208914e-06,11819.604640362997,1.435606020306874e-06,0.16173721095641355,28767.414173809702,7476814052.394006,28767.414173809702,2.0077106126925732e+20
84,1273600.0,0.002,200.0,-50843.428600339226,3.5696883019208914e-06,35458.81392108931,1.435606020306874e-06,0.16173721095641355,86302.24252142853,22430442157.18187,86302.24252142853,1.8069395514232917e+21
84,1273600.0,0.2515,-200.0,50843.42860033934,0.00044888830396649134,-35458.81392108931,0.00018052745705355325,0.16173721095639257,-86302.24252142865,-178373297.47264522,86302.24252142865,1.1426879210930965e+17
84,1273600.0,0.2515,-66.66666666666666,16947.80953344676,0.0004488883039665635,-11819.604640363143,0.00018052745705358494,0.16173721095639731,-28767.414173809906,-59457765.824206136,28767.41417380991,1.2696532456585824e+16
84,1273600.0,0.2515,66.66666666666669,-16947.809533446703,0.0004488883039665635,11819.604640362997,0.00018052745705358494,0.16173721095639731,28767.414173809702,59457765.82420571,28767.414173809702,1.2696532456585644e+16
84,1273600.0,0.2515,200.0,-50843.42860033934,0.00044888830396649134,35458.81392108931,0.00018052745705355325,0.16173721095639257,86302.24252142865,178373297.47264522,86302.24252142865,1.1426879210930965e+17
84,1273600.0,0.501,-200.0,50843.428600339226,0.0008942069196312075,-35458.81392108931,0.0003596193080868739,0.1617372109564066,-86302.24252142853,-89542683.26220092,86302.24252142853,2.8795734701029424e+16
84,1273600.0,0.501,-66.66666666666666,16947.80953344676,0.0008942069196312075,-11819.604640363143,0.0003596193080868739,0.1617372109564066,-28767.414173809906,-29847561.087400716,28767.41417380991,3199526077892248.0
84,1273600.0,0.501,66.66666666666669,-16947.809533446703,0.0008942069196312075,11819.604640362997,0.0003596193080868739,0.1617372109564066,28767.414173809702,29847561.087400507,28767.414173809706,3199526077892202.5
84,1273600.0,0.501,200.0,-50843.428600339226,0.0008942069196312075,35458.81392108931,0.0003596193080868739,0.1617372109564066,86302.24252142853,89542683.26220092,86302.24252142853,2.8795734701029424e+16
84,1273600.0,0.7505,-200.0,50843.428600339226,0.0013395255352958014,-35458.81392108931,0.0005387111591201453,0.16173721095641122,-86302.24252142853,-59774662.64405626,86302.24252142853,1.2832232574585476e+16
84,1273600.0,0.7505,-66.66666666666666,16947.80953344676,0.0013395255352957433,-11819.604640363084,0.0005387111591191743,0.16173721095584218,-28767.414173809848,-19924887.54802473,28767.41417380986,1425803619403561.0
84,1273600.0,0.7505,66.66666666666669,-16947.809533446703,0.0013395255352956826,11819.604640362997,0.0005387111591199039,0.16173721095629492,28767.414173809702,19924887.54802165,28767.414173809713,1425803619399684.8
84,1273600.0,0.7505,200.0,-50843.428600339226,0.0013395255352958014,35458.81392108931,0.0005387111591201453,0.16173721095641122,86302.24252142853,59774662.64405626,86302.24252142853,1.2832232574585476e+16
84,1273600.0,1.0,-200.0,50843.42860033899,0.0017848441509603586,-35458.81392108931,0.0007178030101521414,0.1617372109558455,-86302.2425214283,-44860884.31437677,86302.2425214283,7227758205719218.0
84,1273600.0,1.0,-66.66666666666666,16947.80953344676,0.001784844150960444,-11819.604640363143,0.000717803010153443,0.16173721095641658,-28767.414173809906,-14953628.104788113,28767.414173809928,803084245077028.9
84,1273600.0,1.0,66.66666666666669,-16947.809533446703,0.001784844150960444,11819.604640362997,0.000717803010153443,0.16173721095641658,28767.414173809702,14953628.104788007,28767.414173809724,803084245077017.4
84,1273600.0,1.0,200.0,-50843.42860033934,0.0017848441509601858,35458.81392108931,0.0007178030101533119,0.16173721095640425,86302.24252142865,44860884.31437051,86302.24252142866,7227758205695708.0
111,318400.0,0.002,-200.0,37713.167805904755,2.5324497614862487e-06,-29379.16868868319,1.187882346693212e-06,0.22002152944152806,-67092.33649458794,-23985475387.98281,67092.33649458794,1.595030458681206e+21
111,318400.0,0.002,-66.66666666666666,12571.055935301236,2.532449761486167e-06,-9793.05622956215,1.1878823466922544e-06,0.22002152944118755,-22364.112164863385,-7995158462.662573,22364.112164863385,1.7722560652043138e+20
111,318400.0,0.002,66.66666666666669,-12571.055935301294,2.5324497614864426e-06,9793.056229562062,1.1878823467046037e-06,0.22002152944571438,22364.112164863356,7995158462.64686,22364.112164863356,1.7722560651674603e+20
111,318400.0,0.002,200.0,-37713.167805904755,2.5324497614864426e-06,29379.168688683305,1.1878823467046037e-06,0.22002152944571438,67092.33649458806,23985475387.93986,67092.33649458806,1.5950304586506188e+21
111,318400.0,0.2515,-200.0,37713.167805904755,0.0003184555575068809,-29379.168688683305,0.0001493762050965455,0.22002152944117767,-67092.33649458806,-190739366.9024844,67092.33649458806,1.0086790327198798e+17
111,318400.0,0.2515,-66.66666666666666,12571.055935301178,0.0003184555575068869,-9793.05622956215,0.00014937620509824378,0.22002152944617237,-22364.112164863327,-63579788.96736528,22364.112164863327,1.1207544807744466e+16
111,318400.0,0.2515,66.66666666666669,-12571.055935301352,0.0003184555575068809,9793.056229562062,0.0001493762050965455,0.22002152944117767,22364.112164863414,63579788.96749687,22364.112164863414,1.1207544807999396e+16
111,318400.0,0.2515,200.0,-37713.167805904755,0.0003184555575068809,29379.168688683305,0.0001493762050965455,0.22002152944117767,67092.33649458806,190739366.9024844,67092.33649458806,1.0086790327198798e+17
111,318400.0,0.501,-200.0,37713.167805905105,0.0006343786652523303,-29379.168688683305,0.000297564527848407,0.2200215294441096,-67092.33649458841,-95750400.75032596,67092.33649458841,2.5418710820473024e+16
111,318400.0,0.501,-66.66666666666666,12571.055935301236,0.0006343786652522796,-9793.05622956215,0.0002975645278464287,0.22002152944121922,-22364.112164863385,-31916800.250149846,22364.11216486339,2824301202312482.5
111,318400.0,0.501,66.66666666666669,-12571.055935301352,0.0006343786652522796,9793.056229562062,0.0002975645278464287,0.22002152944121922,22364.112164863414,31916800.250149887,22364.112164863418,2824301202312490.0
111,318400.0,0.501,200.0,-37713.167805904755,0.0006343786652522902,29379.16868868319,0.00029756452784664855,0.220021529441537,67092.33649458794,95750400.75043231,67092.33649458794,2.5418710820773096e+16
111,318400.0,0.7505,-200.0,37713.167805904755,0.0009503017729975667,-29379.16868868342,0.00044575285059910986,0.2200215294440469,-67092.33649458818,-63918655.264388725,67092.33649458818,1.1327330675226182e+16
111,318400.0,0.7505,-66.66666666666666,12571.055935301178,0.0009503017729976808,-9793.05622956215,0.00044575285060133025,0.22002152944618605,-22364.112164863327,-21306218.421442244,22364.112164863334,1258592297234883.5
111,318400.0,0.7505,66.66666666666669,-12571.055935301294,0.0009503017729979411,9793.056229562091,0.00044575285059803433,0.2200215294428118,22364.112164863385,21306218.421465926,22364.11216486339,1258592297253502.2
111,318400.0,0.7505,200.0,-37713.167805904755,0.0009503017729976844,29379.16868868319,0.0004457528505966158,0.22002152944153033,67092.33649458794,63918655.26444651,67092.33649458794,1.1327330675352862e+16
111,318400.0,1.0,-200.0,37713.167805904755,0.0012662248807430853,-29379.168688683305,0.0005939411733461302,0.2200215294411891,-67092.33649458806,-47970950.77597384,67092.33649458806,6380121834735070.0
111,318400.0,1.0,-66.66666666666666,12571.055935301236,0.0012662248807430853,-9793.05622956215,0.0005939411733461302,0.2200215294411891,-22364.112164863385,-15990316.925325114,22364.112164863396,708902426081719.5
111,318400.0,1.0,66.66666666666669,-12571.055935301294,0.0012662248807432245,9793.056229562062,0.0005939411733523424,0.22002152944574332,22364.112164863356,15990316.92529349,22364.112164863367,708902426066888.2
111,318400.0,1.0,200.0,-37713.167805905105,0.0012662248807431655,29379.168688683305,0.0005939411733501005,0.2200215294441028,67092.33649458841,47970950.775913775,67092.33649458841,6380121834649836.0
111,636800.0,0.002,-200.0,37713.167805904755,2.5324497614864426e-06,-29379.168688683305,1.1878823467046037e-06,0.22002152944571438,-67092.33649458806,-23985475387.93986,67092.33649458806,1.5950304586506188e+21
111,636800.0,0.002,-66.66666666666666,12571.055935301236,2.532449761486167e-06,-9793.05622956215,1.1878823466922544e-06,0.22002152944118755,-22364.112164863385,-7995158462.662573,22364.112164863385,1.7722560652043138e+20
111,636800.0,0.002,66.66666666666669,-12571.055935301294,2.532449761486749e-06,9793.056229562091,1.1878823466969658e-06,0.22002152944283174,22364.112164863385,7995158462.655349,22364.112164863385,1.7722560651902553e+20
111,636800.0,0.002,200.0,-37713.167805904755,2.532449761486167e-06,29379.168688683305,1.1878823466922544e-06,0.22002152944118755,67092.33649458806,23985475387.98697,67092.33649458806,1.5950304586837829e+21
111,636800.0,0.2515,-200.0,37713.167805904755,0.00031845555750689887,-29379.16868868319,0.00014937620509666738,0.22002152944151193,-67092.33649458794,-190739366.90244716,67092.33649458794,1.00867903271823e+17
111,636800.0,0.2515,-66.66666666666666,12571.055935301236,0.0003184555575068809,-9793.05622956215,0.0001493762050965455,0.22002152944117767,-22364.112164863385,-63579788.96749678,22364.112164863385,1.1207544807999366e+16
111,636800.0,0.2515,66.66666666666669,-12571.055935301236,0.0003184555575068803,9793.056229562033,0.00014937620509728936,0.22002152944336992,22364.11216486327,63579788.967439465,22364.11216486327,1.1207544807887626e+16
111,636800.0,0.2515,200.0,-37713.167805904755,0.00031845555750689887,29379.16868868319,0.00014937620509666738,0.22002152944151193,67092.33649458794,190739366.90244716,67092.33649458794,1.00867903271823e+17
111,636800.0,0.501,-200.0,37713.167805904755,0.0006343786652522796,-29379.168688683305,0.0002975645278464287,0.22002152944121922,-67092.33649458806,-95750400.75044654,67092.33649458806,2.5418710820810748e+16
111,636800.0,0.501,-66.66666666666666,12571.055935301178,0.0006343786652524344,-9793.056229562091,0.00029756452784760146,0.22002152944284614,-22364.11216486327,-31916800.250120606,22364.112164863272,2824301202290190.5
111,636800.0,0.501,66.66666666666669,-12571.055935301294,0.0006343786652523517,9793.056229562062,0.0002975645278495172,0.22002152944573652,22364.112164863356,31916800.250087086,22364.11216486336,2824301202253846.5
111,636800.0,0.501,200.0,-37713.167805904755,0.0006343786652522796,29379.168688683305,0.0002975645278464287,0.22002152944121922,67092.33649458806,95750400.75044654,67092.33649458806,2.5418710820810748e+16
111,636800.0,0.7505,-200.0,37713.167805904755,0.0009503017729976613,-29379.168688683305,0.00044575285059627755,0.2200215294412071,-67092.33649458806,-63918655.264456645,67092.33649458806,1.1327330675370092e+16
111,636800.0,0.7505,-66.66666666666666,12571.05593530112,0.0009503017729977825,-9793.056229562062,0.0004457528506009379,0.2200215294457516,-22364.11216486318,-21306218.42144362,22364.112164863185,1258592297237082.8
111,636800.0,0.7505,66.66666666666669,-12571.055935301352,0.0009503017729976844,9793.056229562004,0.0004457528505966158,0.22002152944153033,22364.112164863356,21306218.421482846,22364.11216486336,1258592297261509.2
111,636800.0,0.7505,200.0,-37713.167805904755,0.0009503017729977825,29379.168688683305,0.0004457528506009379,0.2200215294457516,67092.33649458806,63918655.26432945,67092.33649458806,1.1327330675133238e+16
111,636800.0,1.0,-200.0,37713.167805904755,0.0012662248807429864,-29379.16868868342,0.0005939411733499223,0.220021529444033,-67092.33649458818,-47970950.77592177,67092.33649458818,6380121834653622.0
111,636800.0,1.0,-66.66666666666666,12571.055935301178,0.0012662248807431202,-9793.05622956212,0.0005939411733466108,0.22002152944153305,-22364.112164863298,-15990316.925322358,22364.11216486331,708902426080566.8
111,636800.0,1.0,66.66666666666669,-12571.055935301352,0.0012662248807430853,9793.056229562062,0.0005939411733461302,0.2200215294411891,22364.112164863414,15990316.925325135,22364.112164863425,708902426081721.4
111,636800.0,1.0,200.0,-37713.167805904755,0.0012662248807430853,29379.168688683305,0.0005939411733461302,0.2200215294411891,67092.33649458806,47970950.77597384,67092.33649458806,6380121834735070.0
111,955200.0000000001,0.002,-200.0,37713.167805904755,2.532449761486167e-06,-29379.168688683305,1.1878823466922544e-06,0.22002152944118755,-67092.33649458806,-23985475387.98697,67092.33649458806,1.5950304586837829e+21
111,955200.0000000001,0.002,-66.66666666666666,12571.055935301178,2.5324497614862944e-06,-9793.056229562178,1.1878823467001157e-06,0.22002152944407755,-22364.112164863356,-7995158462.652691,22364.112164863356,1.772256065180852e+20
111,955200.0000000001,0.002,66.66666666666669,-12571.055935301352,2.532449761486167e-06,9793.056229562062,1.1878823466922544e-06,0.22002152944118755,22364.112164863414,7995158462.662583,22364.112164863414,1.7722560652043184e+20
111,955200.0000000001,0.002,200.0,-37713.16780590464,2.5324497614861517e-06,29379.168688683654,1.1878823467056782e-06,0.22002152944616293,67092.3364945883,23985475387.938293,67092.3364945883,1.5950304586477443e+21
111,955200.0000000001,0.2515,-200.0,37713.167805904755,0.0003184555575068809,-29379.168688683305,0.0001493762050965455,0.22002152944117767,-67092.33649458806,-190739366.9024844,67092.33649458806,1.0086790327198798e+17
111,955200.0000000001,0.2515,-66.66666666666666,12571.055935301178,0.0003184555575069634,-9793.056229562091,0.00014937620509713486,0.22002152944279996,-22364.11216486327,-63579788.96743772,22364.11216486327,1.120754480791081e+16
111,955200.0000000001,0.2515,66.66666666666669,-12571.055935301178,0.0003184555575068869,9793.056229562004,0.00014937620509824378,0.22002152944617237,22364.11216486318,63579788.96736486,22364.11216486318,1.120754480774432e+16
111,955200.0000000001,0.2515,200.0,-37713.167805904755,0.00031845555750689887,29379.16868868319,0.00014937620509666738,0.22002152944151193,67092.33649458794,190739366.90244716,67092.33649458794,1.00867903271823e+17
111,955200.0000000001,0.501,-200.0,37713.167805904755,0.0006343786652522796,-29379.168688683305,0.0002975645278464287,0.22002152944121922,-67092.33649458806,-95750400.75044654,67092.33649458806,2.5418710820810748e+16
111,955200.0000000001,0.501,-66.66666666666666,12571.055935301236,0.0006343786652522796,-9793.05622956215,0.0002975645278464287,0.22002152944121922,-22364.112164863385,-31916800.250149846,22364.11216486339,2824301202312482.5
111,955200.0000000001,0.501,66.66666666666669,-12571.055935301294,0.0006343786652523303,9793.056229562004,0.000297564527848407,0.2200215294441096,22364.112164863298,31916800.25010936,22364.1121648633,2824301202274906.5
111,955200.0000000001,0.501,200.0,-37713.167805904755,0.0006343786652524344,29379.168688683305,0.00029756452784760146,0.22002152944284614,67092.33649458806,95750400.75035933,67092.33649458806,2.5418710820610384e+16
111,955200.0000000001,0.7505,-200.0,37713.167805904755,0.0009503017729977825,-29379.168688683305,0.0004457528506009379,0.2200215294457516,-67092.33649458806,-63918655.26432945,67092.33649458806,1.1327330675133238e+16
111,955200.0000000001,0.7505,-66.66666666666666,12571.055935301236,0.0009503017729976613,-9793.05622956215,0.00044575285059627755,0.2200215294412071,-22364.112164863385,-21306218.421486214,22364.11216486339,1258592297263422.8
111,955200.0000000001,0.7505,66.66666666666669,-12571.055935301294,0.0009503017729977825,9793.056229562062,0.0004457528506009379,0.2200215294457516,22364.112164863356,21306218.421443786,22364.11216486336,1258592297237102.5
111,955200.0000000001,0.7505,200.0,-37713.167805904755,0.0009503017729976844,29379.16868868319,0.0004457528505966158,0.22002152944153033,67092.33649458794,63918655.26444651,67092.33649458794,1.1327330675352862e+16
111,955200.0000000001,1.0,-200.0,37713.167805904755,0.0012662248807430853,-29379.168688683305,0.0005939411733461302,0.2200215294411891,-67092.33649458806,-47970950.77597384,67092.33649458806,6380121834735070.0
111,955200.0000000001,1.0,-66.66666666666666,12571.055935301236,0.0012662248807430853,-9793.05622956215,0.0005939411733461302,0.2200215294411891,-22364.112164863385,-15990316.925325114,22364.112164863396,708902426081719.5
111,955200.0000000001,1.0,66.66666666666669,-12571.055935301352,0.0012662248807430853,9793.056229562062,0.0005939411733461302,0.2200215294411891,22364.112164863414,15990316.925325135,22364.112164863425,708902426081721.4
111,955200.0000000001,1.0,200.0,-37713.167805905454,0.0012662248807430345,29379.168688683305,0.0005939411733491236,0.22002152944342457,67092.33649458876,47970950.77593232,67092.33649458876,6380121834670890.0
111,1273600.0,0.002,-200.0,37713.167805904755,2.5324497614864426e-06,-29379.168688683305,1.1878823467046037e-06,0.22002152944571438,-67092.33649458806,-23985475387.93986,67092.33649458806,1.5950304586506188e+21
111,1273600.0,0.002,-66.66666666666666,12571.055935301236,2.532449761486167e-06,-9793.05622956215,1.1878823466922544e-06,0.22002152944118755,-22364.112164863385,-7995158462.662573,22364.112164863385,1.7722560652043138e+20
111,1273600.0,0.002,66.66666666666669,-12571.055935301294,2.532449761486749e-06,9793.056229562091,1.1878823466969658e-06,0.22002152944283174,22364.112164863385,7995158462.655349,22364.112164863385,1.7722560651902553e+20
111,1273600.0,0.002,200.0,-37713.167805904755,2.5324497614862487e-06,29379.16868868319,1.187882346693212e-06,0.22002152944152806,67092.33649458794,23985475387.98281,67092.33649458794,1.595030458681206e+21
111,1273600.0,0.2515,-200.0,37713.167805904755,0.0003184555575068809,-29379.168688683305,0.0001493762050965455,0.22002152944117767,-67092.33649458806,-190739366.9024844,67092.33649458806,1.0086790327198798e+17
111,1273600.0,0.2515,-66.66666666666666,12571.05593530112,0.0003184555575069221,-9793.056229562062,0.00014937620509810557,0.22002152944571654,-22364.11216486318,-63579788.967369705,22364.11216486318,1.1207544807765058e+16
111,1273600.0,0.2515,66.66666666666669,-12571.055935301352,0.00031845555750689887,9793.056229562004,0.00014937620509666738,0.22002152944151193,22364.112164863356,63579788.96748441,22364.112164863356,1.1207544807981046e+16
111,1273600.0,0.2515,200.0,-37713.167805904755,0.0003184555575069221,29379.168688683305,0.00014937620509810557,0.22002152944571654,67092.33649458806,190739366.90210488,67092.33649458806,1.0086790326988104e+17
111,1273600.0,0.501,-200.0,37713.167805904755,0.0006343786652522902,-29379.16868868319,0.00029756452784664855,0.220021529441537,-67092.33649458794,-95750400.75043231,67092.33649458794,2.5418710820773096e+16
111,1273600.0,0.501,-66.66666666666666,12571.055935301178,0.0006343786652522221,-9793.05622956212,0.00029756452784831454,0.2200215294440479,-22364.112164863298,-31916800.250115607,22364.1121648633,2824301202276662.0
111,1273600.0,0.501,66.66666666666669,-12571.055935301352,0.0006343786652522796,9793.056229562062,0.0002975645278464287,0.22002152944121922,22364.112164863414,31916800.250149887,22364.112164863418,2824301202312490.0
111,1273600.0,0.501,200.0,-37713.167805904755,0.0006343786652522796,29379.168688683305,0.0002975645278464287,0.22002152944121922,67092.33649458806,95750400.75044654,67092.33649458806,2.5418710820810748e+16
111,1273600.0,0.7505,-200.0,37713.167805904755,0.0009503017729976613,-29379.168688683305,0.00044575285059627755,0.2200215294412071,-67092.33649458806,-63918655.264456645,67092.33649458806,1.1327330675370092e+16
111,1273600.0,0.7505,-66.66666666666666,12571.055935301236,0.0009503017729976613,-9793.05622956215,0.00044575285059627755,0.2200215294412071,-22364.112164863385,-21306218.421486214,22364.11216486339,1258592297263422.8
111,1273600.0,0.7505,66.66666666666669,-12571.055935301294,0.0009503017729977165,9793.056229562004,0.0004457528505992476,0.2200215294441136,22364.112164863298,21306218.421459515,22364.112164863305,1258592297246641.0
111,1273600.0,0.7505,200.0,-37713.167805904755,0.0009503017729976613,29379.168688683305,0.00044575285059627755,0.2200215294412071,67092.33649458806,63918655.264456645,67092.33649458806,1.1327330675370092e+16
111,1273600.0,1.0,-200.0,37713.16780590464,0.0012662248807431013,-29379.168688683654,0.0005939411733529057,0.2200215294462034,-67092.3364945883,-47970950.775874816,67092.3364945883,6380121834589548.0
111,1273600.0,1.0,-66.66666666666666,12571.055935301178,0.0012662248807434118,-9793.056229562091,0.0005939411733484976,0.22002152944282966,-22364.11216486327,-15990316.925310157,22364.11216486328,708902426076060.8
111,1273600.0,1.0,66.66666666666669,-12571.055935301178,0.0012662248807431013,9793.056229562004,0.0005939411733529057,0.2200215294462034,22364.11216486318,15990316.925291905,22364.112164863192,708902426065532.6
111,1273600.0,1.0,200.0,-37713.167805904755,0.0012662248807431202,29379.16868868319,0.0005939411733466108,0.22002152944153305,67092.33649458794,47970950.775965676,67092.33649458794,6380121834724722.0
147,318400.0,0.002,-200.0,29813.697449095664,2.516652567646208e-06,-21962.032471513026,8.840403281158438e-07,0.12339501821885553,-51775.72992060869,-19410499859.447014,51775.72992060869,1.715056020986081e+21
147,318400.0,0.002,-66.66666666666666,9937.899149698846,2.5166525676518625e-06,-7320.677490504488,8.840403281242229e-07,0.12339501822064015,-17258.576640203333,-6470166619.796159,17258.576640203333,1.9056178010596187e+20
147,318400.0,0.002,66.66666666666669,-9937.899149698904,2.5166525676500393e-06,7320.677490504313,8.840403281291627e-07,0.12339501822219794,17258.576640203217,6470166619.796317,17258.576640203217,1.905617801038297e+20
147,318400.0,0.002,200.0,-29813.69744909543,2.516652567648951e-06,21962.032471513143,8.840403281477593e-07,0.12339501822749613,51775.72992060857,19410499859.35117,51775.72992060857,1.71505602086224e+21
147,318400.0,0.2515,-200.0,29813.697449095664,0.0003164690603814736,-21962.032471513143,0.00011116807126153396,0.12339501822103027,-51775.72992060881,-154357851.76485524,51775.72992060881,1.0845818265476813e+17
147,318400.0,0.2515,-66.66666666666666,9937.899149698787,0.0003164690603820283,-7320.677490504488,0.00011116807126425337,0.1233950182266347,-17258.576640203275,-51452617.25473422,17258.57664020328,1.2050909183274018e+16
147,318400.0,0.2515,66.66666666666669,-9937.899149698846,0.00031646906038149434,7320.677490504138,0.00011116807126057272,0.12339501821888017,17258.576640202984,51452617.25499775,17258.576640202984,1.2050909184071596e+16
147,318400.0,0.2515,200.0,-29813.697449095664,0.00031646906038149434,21962.032471513026,0.00011116807126057272,0.12339501821888017,51775.72992060869,154357851.76499248,51775.72992060869,1.0845818265664323e+17
147,318400.0,0.501,-200.0,29813.69744909613,0.0006304214681959406,-21962.03247151326,0.0002214521021987561,0.12339501822502781,-51775.72992060939,-77487025.3867327,51775.72992060939,2.7331461163856124e+16
147,318400.0,0.501,-66.66666666666666,9937.89914969873,0.00063042146819604,-7320.677490504313,0.0002214521022010166,0.12339501822750804,-17258.576640203042,-25829008.46221152,17258.57664020305,3036829018144210.0
147,318400.0,0.501,66.66666666666669,-9937.899149698846,0.0006304214681953561,7320.677490504138,0.00022145210219302734,0.1233950182188724,17258.576640202984,25829008.462338727,17258.576640202988,3036829018363307.0
147,318400.0,0.501,200.0,-29813.697449095664,0.0006304214681953561,21962.032471513026,0.00022145210219302734,0.1233950182188724,51775.72992060869,77487025.38701579,51775.72992060869,2.7331461165269468e+16
147,318400.0,0.7505,-200.0,29813.697449095664,0.0009443738760112515,-21962.03247151326,0.0003317361331304345,0.12339501822202273,-51775.72992060892,-51726848.3927472,51775.72992060893,1.2179708901574522e+16
147,318400.0,0.7505,-66.66666666666666,9937.899149698904,0.0009443738760094002,-7320.677490504488,0.00033173613312825843,0.12339501822088768,-17258.57664020339,-17242282.79762533,17258.576640203402,1353300989081657.8
147,318400.0,0.7505,66.66666666666669,-9937.899149698904,0.0009443738760113035,7320.677490504488,0.00033173613312861334,0.12339501822065431,17258.57664020339,17242282.797592368,17258.576640203402,1353300989078762.0
147,318400.0,0.7505,200.0,-29813.697449095664,0.0009443738760088441,21962.032471512677,0.00033173613313574354,0.12339501822660141,51775.72992060834,51726848.39277306,51775.72992060834,1.2179708901184402e+16
147,318400.0,1.0,-200.0,29813.69744909543,0.0012583262838233309,-21962.032471513026,0.00044202016406167776,0.12339501822090801,-51775.72992060846,-38820999.718851395,51775.729920608464,6860224083827682.0
147,318400.0,1.0,-66.66666666666666,9937.899149698846,0.0012583262838230238,-7320.677490504429,0.00044202016406139316,0.12339501822080934,-17258.576640203275,-12940333.2396212,17258.576640203293,762247120426322.2
147,318400.0,1.0,66.66666666666669,-9937.899149698787,0.0012583262838237132,7320.677490504255,0.00044202016405596147,0.12339501821764151,17258.576640203042,12940333.239632182,17258.57664020306,762247120445035.2
147,318400.0,1.0,200.0,-29813.697449095664,0.0012583262838226604,21962.032471513026,0.00044202016407103974,0.12339501822626653,51775.72992060869,38820999.71877967,51775.72992060869,6860224083537144.0
147,636800.0,0.002,-200.0,29813.697449095664,2.5166525676453506e-06,-21962.032471513026,8.840403281420721e-07,0.12339501822626156,-51775.72992060869,-19410499859.38965,51775.72992060869,1.715056020884314e+21
147,636800.0,0.002,-66.66666666666666,9937.899149698846,2.5166525676518625e-06,-7320.677490504488,8.840403281242229e-07,0.12339501822064015,-17258.576640203333,-6470166619.796159,17258.576640203333,1.9056178010596187e+20
147,636800.0,0.002,66.66666666666669,-9937.89914969902,2.5166525676454996e-06,7320.677490504226,8.840403281183859e-07,0.12339501821963465,17258.576640203246,6470166619.81538,17258.576640203246,1.9056178010847635e+20
147,636800.0,0.002,200.0,-29813.697449095664,2.516652567646208e-06,21962.032471513026,8.840403281158438e-07,0.12339501821885553,51775.72992060869,19410499859.447014,51775.72992060869,1.715056020986081e+21
147,636800.0,0.2515,-200.0,29813.697449095198,0.0003164690603814997,-21962.032471513026,0.00011116807126058558,0.12339501821890453,-51775.729920608224,-154357851.7649868,51775.729920608224,1.084581826566162e+17
147,636800.0,0.2515,-66.66666666666666,9937.899149698787,0.00031646906038149434,-7320.6774905044,0.00011116807126057272,0.12339501821888017,-17258.576640203188,-51452617.25499836,17258.576640203188,1.205090918407188e+16
147,636800.0,0.2515,66.66666666666669,-9937.899149698904,0.00031646906038161344,7320.677490504313,0.00011116807126030391,0.12339501821819053,17258.576640203217,51452617.25499487,17258.57664020322,1.2050909184130202e+16
147,636800.0,0.2515,200.0,-29813.69744909578,0.00031646906038192726,21962.032471512794,0.00011116807126318023,0.12339501822433116,51775.72992060857,154357851.76440647,51775.72992060857,1.0845818265155486e+17
147,636800.0,0.501,-200.0,29813.697449095314,0.0006304214681953292,-21962.03247151326,0.00022145210219475715,0.12339501822081067,-51775.72992060857,-77487025.38695207,51775.72992060857,2.7331461164842356e+16
147,636800.0,0.501,-66.66666666666666,9937.899149698787,0.0006304214681953561,-7320.6774905044,0.00022145210219302734,0.1233950182188724,-17258.576640203188,-25829008.462339032,17258.57664020319,3036829018363379.0
