,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
43994,55.0,0.31200000000000006,0.48,0.208,0.09399299540507
43995,57.5,0.31200000000000006,0.48,0.208,0.17372564558693007
43996,60.0,0.31200000000000006,0.48,0.208,0.49177484549497785
43997,62.5,0.31200000000000006,0.48,0.208,0.8451267519989543
43998,65.0,0.31200000000000006,0.48,0.208,1.2414954885022438
43999,67.5,0.31200000000000006,0.48,0.208,1.6359067419009685
44000,70.0,0.31200000000000006,0.48,0.208,1.9535861847878178
44001,50.0,0.3068,0.48,0.2132,0.4959230652122941
44002,52.5,0.3068,0.48,0.2132,0.34096999557384977
44003,55.0,0.3068,0.48,0.2132,0.109846847557405
44004,57.5,0.3068,0.48,0.2132,0.15737959067798324
44005,60.0,0.3068,0.48,0.2132,0.47490233791365355
44006,62.5,0.3068,0.48,0.2132,0.8276927340343408
44007,65.0,0.3068,0.48,0.2132,1.2238333363915754
44008,67.5,0.3068,0.48,0.2132,1.618098253420486
44009,70.0,0.3068,0.48,0.2132,1.934784468232914
44010,50.0,0.30160000000000003,0.48,0.21839999999999998,0.510150282770066
44011,52.5,0.30160000000000003,0.48,0.21839999999999998,0.35580681135613895
44012,55.0,0.30160000000000003,0.48,0.21839999999999998,0.1252477247071417
44013,57.5,0.30160000000000003,0.48,0.21839999999999998,0.1415005739495843
44014,60.0,0.30160000000000003,0.48,0.21839999999999998,0.458511910276755
44015,62.5,0.30160000000000003,0.48,0.21839999999999998,0.810756839444198
44016,65.0,0.30160000000000003,0.48,0.21839999999999998,1.2066758258860715
44017,67.5,0.30160000000000003,0.48,0.21839999999999998,1.6007985876563255
44018,70.0,0.30160000000000003,0.48,0.21839999999999998,1.9165199528279857
44019,50.0,0.2964,0.48,0.2236,0.523976726833601
44020,52.5,0.2964,0.48,0.2236,0.3702256815718339
44021,55.0,0.2964,0.48,0.2236,0.14021476696796972
44022,57.5,0.2964,0.48,0.2236,0.12606886105930737
44023,60.0,0.2964,0.48,0.2236,0.4425831926634825
44024,62.5,0.2964,0.48,0.2236,0.7942980204047115
44025,65.0,0.2964,0.48,0.2236,1.1900016337390829
44026,67.5,0.2964,0.48,0.2236,1.583986244692053
44027,70.0,0.2964,0.48,0.2236,1.898769939547324
44028,50.0,0.2912,0.48,0.2288,0.5374190965782055
44029,52.5,0.2912,0.48,0.2288,0.384244020911058
44030,55.0,0.2912,0.48,0.2288,0.15476605109624741
44031,57.5,0.2912,0.48,0.2288,0.11106581403499159
44032,60.0,0.2912,0.48,0.2288,0.4270969468341501
44033,62.5,0.2912,0.48,0.2288,0.7782963984353606
44034,65.0,0.2912,0.48,0.2288,1.1737906213484914
44035,67.5,0.2912,0.48,0.2288,1.5676409190712652
44036,70.0,0.2912,0.48,0.2288,1.881512990443684
44037,50.0,0.28600000000000003,0.48,0.23399999999999999,0.5504931761404515
44038,52.5,0.28600000000000003,0.48,0.23399999999999999,0.39787828981849016
44039,55.0,0.28600000000000003,0.48,0.23399999999999999,0.16891866332459346
44040,57.5,0.28600000000000003,0.48,0.23399999999999999,0.09647381618065332
44041,60.0,0.28600000000000003,0.48,0.23399999999999999,0.4120349887166493
44042,62.5,0.28600000000000003,0.48,0.23399999999999999,0.7627331843051275
44043,65.0,0.28600000000000003,0.48,0.23399999999999999,1.1580237536157623
44044,67.5,0.28600000000000003,0.48,0.23399999999999999,1.5517434179834422
44045,70.0,0.28600000000000003,0.48,0.23399999999999999,1.864728842271267
44046,50.0,0.28080000000000005,0.48,0.2392,0.5632138964465576
44047,52.5,0.28080000000000005,0.48,0.2392,0.4111440589706656
44048,55.0,0.28080000000000005,0.48,0.2392,0.18268876629057557
44049,57.5,0.28080000000000005,0.48,0.2392,0.08227620306920402
44050,60.0,0.28080000000000005,0.48,0.2392,0.39738011717763977
44051,62.5,0.28080000000000005,0.48,0.2392,0.7475906044338133
44052,65.0,0.28080000000000005,0.48,0.2392,1.1426830243829698
44053,67.5,0.28080000000000005,0.48,0.2392,1.5362755860843473
44054,70.0,0.28080000000000005,0.48,0.2392,1.848398327112491
44055,50.0,0.27560000000000007,0.48,0.24439999999999998,0.5755953920938461
44056,52.5,0.27560000000000007,0.48,0.24439999999999998,0.42405606859460215
44057,55.0,0.27560000000000007,0.48,0.24439999999999998,0.1960916606105923
44058,57.5,0.27560000000000007,0.48,0.24439999999999998,0.0684571990575766
44059,60.0,0.27560000000000007,0.48,0.24439999999999998,0.38311604849244846
44060,62.5,0.27560000000000007,0.48,0.24439999999999998,0.7328518331808578
44061,65.0,0.27560000000000007,0.48,0.24439999999999998,1.1277513878363945
44062,67.5,0.27560000000000007,0.48,0.24439999999999998,1.5212202363303473
44063,70.0,0.27560000000000007,0.48,0.24439999999999998,1.832503299355363
44064,50.0,0.27040000000000003,0.48,0.2496,0.5876510537418306
44065,52.5,0.27040000000000003,0.48,0.2496,0.4366282831036475
44066,55.0,0.27040000000000003,0.48,0.2496,0.2091418415924717
44067,57.5,0.27040000000000003,0.48,0.2496,0.05500185881261766
44068,60.0,0.27040000000000003,0.48,0.2496,0.36922735598796724
44069,62.5,0.27040000000000003,0.48,0.2496,0.7185009304793866
44070,65.0,0.27040000000000003,0.48,0.2496,1.113212695324301
44071,67.5,0.27040000000000003,0.48,0.2496,1.5065610862731553
44072,70.0,0.27040000000000003,0.48,0.2496,1.8170265684350533
44073,50.0,0.26520000000000005,0.48,0.25479999999999997,0.5993935764201208
44074,52.5,0.26520000000000005,0.48,0.25479999999999997,0.4488739414757988
44075,55.0,0.26520000000000005,0.48,0.25479999999999997,0.22185305152955925
44076,57.5,0.26520000000000005,0.48,0.25479999999999997,0.04189601339448404
44077,60.0,0.26520000000000005,0.48,0.25479999999999997,0.3556994143891575
44078,62.5,0.26520000000000005,0.48,0.25479999999999997,0.7045227843313596
44079,65.0,0.26520000000000005,0.48,0.25479999999999997,1.0990516370993009
44080,67.5,0.26520000000000005,0.48,0.25479999999999997,1.4922826993194476
44081,70.0,0.26520000000000005,0.48,0.25479999999999997,1.801951836817142
44082,50.0,0.26,0.48,0.26,0.610835004121429
44083,52.5,0.26,0.48,0.26,0.4608056037563846
44084,55.0,0.26,0.48,0.26,0.23423832797107147
44085,57.5,0.26,0.48,0.26,0.029126220486680735
44086,60.0,0.26,0.48,0.26,0.34251834844708173
44087,62.5,0.26,0.48,0.26,0.6909030577246309
44088,65.0,0.26,0.48,0.26,1.085253688541406
44089,67.5,0.26,0.48,0.26,1.4783704305083383
44090,70.0,0.26,0.48,0.26,1.7872636427511894
44091,50.0,0.2548,0.48,0.2652,0.6219867710067826
44092,52.5,0.2548,0.48,0.2652,0.47243519402942147
44093,55.0,0.2548,0.48,0.2652,0.24631004832711523
44094,57.5,0.2548,0.48,0.2652,0.01667971840694338
44095,60.0,0.2548,0.48,0.2652,0.32967098546733004
44096,62.5,0.2548,0.48,0.2652,0.6776281395829679
44097,65.0,0.2548,0.48,0.2652,1.0718050604654472
44098,67.5,0.2548,0.48,0.2652,1.4648103764069398
44099,70.0,0.2548,0.48,0.2652,1.772947307371941
44100,50.0,0.24960000000000004,0.48,0.2704,0.6328597395202178
44101,52.5,0.24960000000000004,0.48,0.2704,0.4837740401662305
44102,55.0,0.24960000000000004,0.48,0.2704,0.25807997112821257
44103,57.5,0.24960000000000004,0.48,0.2704,0.004544383566420979
44104,60.0,0.24960000000000004,0.48,0.2704,0.3171448114002392
44105,62.5,0.24960000000000004,0.48,0.2704,0.6646850993940986
44106,65.0,0.24960000000000004,0.48,0.2704,1.058692653156197
44107,67.5,0.24960000000000004,0.48,0.2704,1.4515893287646928
44108,70.0,0.24960000000000004,0.48,0.2704,1.7589888857687417
44109,50.0,0.2444,0.48,0.2756,0.6434642356810221
44110,52.5,0.2444,0.48,0.2756,0.4948329106280032
44111,55.0,0.2444,0.48,0.2756,0.2695592742276957
44112,57.5,0.2444,0.48,0.2756,0.007291308918707905
44113,60.0,0.2444,0.48,0.2756,0.3049279301833406
44114,62.5,0.2444,0.48,0.2756,0.6520616451992548
44115,65.0,0.2444,0.48,0.2756,1.0459040138071916
44116,67.5,0.2444,0.48,0.2756,1.438694731600078
44117,70.0,0.2444,0.48,0.2756,1.7453751216784006
44118,50.0,0.23920000000000002,0.48,0.2808,0.6538100817929411
44119,52.5,0.23920000000000002,0.48,0.2808,0.5056220485777432
44120,55.0,0.23920000000000002,0.48,0.2808,0.2807585902099482
44121,57.5,0.23920000000000002,0.48,0.2808,0.01883832173498739
44122,60.0,0.23920000000000002,0.48,0.2808,0.29300902605822127
44123,62.5,0.23920000000000002,0.48,0.2808,0.6397460846558367
44124,65.0,0.23920000000000002,0.48,0.2808,1.0334272970752076
44125,67.5,0.23920000000000002,0.48,0.2808,1.426114641427482
44126,70.0,0.23920000000000002,0.48,0.2808,1.7320934054945885
44127,50.0,0.23400000000000004,0.48,0.286,0.6639066267884777
44128,52.5,0.23400000000000004,0.48,0.286,0.5161512035251771
44129,55.0,0.23400000000000004,0.48,0.286,0.2916880392383589
44130,57.5,0.23400000000000004,0.48,0.286,0.03010708923874695
44131,60.0,0.23400000000000004,0.48,0.286,0.28137732861212456
44132,62.5,0.23400000000000004,0.48,0.286,0.6277272889162671
44133,65.0,0.23400000000000004,0.48,0.286,1.0212512284850739
44134,67.5,0.23400000000000004,0.48,0.286,1.4138376903590824
44135,70.0,0.23400000000000004,0.48,0.286,1.7191317353113365
44136,50.0,0.2288,0.48,0.2912,0.6737627744067157
44137,52.5,0.2288,0.48,0.2912,0.5264296607106397
44138,55.0,0.2288,0.48,0.2912,0.3023572595564641
44139,57.5,0.2288,0.48,0.2912,0.04110754890501065
44140,60.0,0.2288,0.48,0.2912,0.27002258031646564
44141,62.5,0.2288,0.48,0.2912,0.615994659085446
44142,65.0,0.2288,0.48,0.2912,1.0093650704490738
44143,67.5,0.2288,0.48,0.2912,1.4018530518431103
44144,70.0,0.2288,0.48,0.2912,1.7064786807505017
44145,50.0,0.22360000000000002,0.48,0.2964,0.6833870093812814
44146,52.5,0.22360000000000002,0.48,0.2964,0.536466268415769
44147,55.0,0.22360000000000002,0.48,0.2964,0.3127754358374088
44148,57.5,0.22360000000000002,0.48,0.2964,0.05184917055640317
44149,60.0,0.22360000000000002,0.48,0.2964,0.25893500635691113
44150,62.5,0.22360000000000002,0.48,0.2964,0.6045380950469788
44151,65.0,0.22360000000000002,0.48,0.2964,0.9977585906849845
44152,67.5,0.22360000000000002,0.48,0.2964,1.3901504088195353
44153,70.0,0.22360000000000002,0.48,0.2964,1.694123349341377
44154,50.0,0.21840000000000004,0.48,0.3016,0.6927874218014644
44155,52.5,0.21840000000000004,0.48,0.3016,0.5462694633686459
44156,55.0,0.21840000000000004,0.48,0.3016,0.3229513255539132
44157,57.5,0.21840000000000004,0.48,0.3016,0.06234098355268813
44158,60.0,0.21840000000000004,0.48,0.3016,0.2481052865676383
44159,62.5,0.21840000000000004,0.48,0.3016,0.593347966463811
44160,65.0,0.21840000000000004,0.48,0.3016,0.9864220328372734
44161,67.5,0.21840000000000004,0.48,0.3016,1.3787199240986125
44162,70.0,0.21840000000000004,0.48,0.3016,1.682055355247283
44163,50.0,0.21320000000000006,0.48,0.30679999999999996,0.7019717297933213
44164,52.5,0.21320000000000006,0.48,0.30679999999999996,0.5558472943964179
44165,55.0,0.21320000000000006,0.48,0.30679999999999996,0.3328932835308554
44166,57.5,0.21320000000000006,0.48,0.30679999999999996,0.07259160210480539
44167,60.0,0.21320000000000006,0.48,0.30679999999999996,0.23752452930268889
44168,62.5,0.21320000000000006,0.48,0.30679999999999996,0.5824150857790594
44169,65.0,0.21320000000000006,0.48,0.30679999999999996,0.9753460891246114
44170,67.5,0.21320000000000006,0.48,0.30679999999999996,1.3675522127812245
44171,70.0,0.21320000000000006,0.48,0.30679999999999996,1.6702647901476482
44172,50.0,0.20800000000000002,0.48,0.312,0.7109473006541619
44173,52.5,0.20800000000000002,0.48,0.312,0.5652074444652702
44174,55.0,0.20800000000000002,0.48,0.312,0.342609284823083
44175,57.5,0.20800000000000002,0.48,0.312,0.08260924886297497
44176,60.0,0.20800000000000002,0.48,0.312,0.2271842470867506
44177,62.5,0.20800000000000002,0.48,0.312,0.5717306830582073
44178,65.0,0.20800000000000002,0.48,0.312,0.9645218748528279
44179,67.5,0.20800000000000002,0.48,0.312,1.3566383165604674
44180,70.0,0.20800000000000002,0.48,0.312,1.6587421961061986
44181,50.0,0.20280000000000004,0.48,0.3172,0.7197211705622796
44182,52.5,0.20280000000000004,0.48,0.3172,0.5743572512349858
44183,55.0,0.20280000000000004,0.48,0.3172,0.35210694605125215
44184,57.5,0.20280000000000004,0.48,0.3172,0.09240177691547341
44185,60.0,0.20280000000000004,0.48,0.3172,0.21707633390975495
44186,62.5,0.20280000000000004,0.48,0.3172,0.5612863825258902
44187,65.0,0.20280000000000004,0.48,0.3172,0.9539409046447112
44188,67.5,0.20280000000000004,0.48,0.3172,1.3459696797555327
44189,70.0,0.20280000000000004,0.48,0.3172,1.6474785402685148
44190,50.0,0.19760000000000005,0.48,0.32239999999999996,0.728300062972915
44191,52.5,0.19760000000000005,0.48,0.32239999999999996,0.5833037262428148
44192,55.0,0.19760000000000005,0.48,0.32239999999999996,0.36139354531490514
44193,57.5,0.19760000000000005,0.48,0.32239999999999996,0.10197669031972743
44194,60.0,0.19760000000000005,0.48,0.32239999999999996,0.20719304403309408
44195,62.5,0.19760000000000005,0.48,0.32239999999999996,0.5510741806687193
44196,65.0,0.19760000000000005,0.48,0.32239999999999996,0.9435950702562836
44197,67.5,0.19760000000000005,0.48,0.32239999999999996,1.3355381269428925
44198,70.0,0.19760000000000005,0.48,0.32239999999999996,1.6364651912454116
44199,50.0,0.19240000000000002,0.48,0.3276,0.7366904058005954
44200,52.5,0.19240000000000002,0.48,0.3276,0.5920535728224248
44201,55.0,0.19240000000000002,0.48,0.3276,0.3704760407929598
44202,57.5,0.19240000000000002,0.48,0.3276,0.11134116327985835
44203,60.0,0.19240000000000002,0.48,0.3276,0.19752697219530488
44204,62.5,0.19240000000000002,0.48,0.3276,0.541086425780735
44205,65.0,0.19240000000000002,0.48,0.3276,0.9334766198547371
44206,67.5,0.19240000000000002,0.48,0.3276,1.3253358420635537
44207,70.0,0.19240000000000002,0.48,0.3276,1.6256938970546302
44208,50.0,0.18720000000000003,0.48,0.3328,0.7448983474819447
44209,52.5,0.18720000000000003,0.48,0.3328,0.6006132028542857
44210,55.0,0.18720000000000003,0.48,0.3328,0.37936108813080827
44211,57.5,0.18720000000000003,0.48,0.3328,0.12050205807425467
44212,60.0,0.18720000000000003,0.48,0.3328,0.1880710351063686
44213,62.5,0.18720000000000003,0.48,0.3328,0.5313157988430984
44214,65.0,0.18720000000000003,0.48,0.3328,0.9235781386474662
44215,67.5,0.18720000000000003,0.48,0.3328,1.3153553488909357
44216,70.0,0.18720000000000003,0.48,0.3328,1.6151567645005123
44217,50.0,0.18200000000000005,0.48,0.33799999999999997,0.7529297720011088
44218,52.5,0.18200000000000005,0.48,0.33799999999999997,0.6089887524356826
44219,55.0,0.18200000000000005,0.48,0.33799999999999997,0.38805505670578533
44220,57.5,0.18200000000000005,0.48,0.33799999999999997,0.12946594182558743
44221,60.0,0.18200000000000005,0.48,0.33799999999999997,0.17881845413837116
44222,62.5,0.18200000000000005,0.48,0.33799999999999997,0.5217552956377232
44223,65.0,0.18200000000000005,0.48,0.33799999999999997,0.9138925307622863
44224,67.5,0.18200000000000005,0.48,0.33799999999999997,1.305589492761487
44225,70.0,0.18200000000000005,0.48,0.33799999999999997,1.6048462398838905
44226,50.0,0.1768,0.48,0.3432,0.7607903129568224
44227,52.5,0.1768,0.48,0.3432,0.6171860965498531
44228,55.0,0.1768,0.48,0.3432,0.3965640448544618
44229,57.5,0.1768,0.48,0.3432,0.1382391022008722
44230,60.0,0.1768,0.48,0.3432,0.16976273911908268
44231,62.5,0.1768,0.48,0.3432,0.5123982100019557
44232,65.0,0.1768,0.48,0.3432,0.9044130022826108
44233,67.5,0.1768,0.48,0.3432,1.296031423468811
44234,70.0,0.1768,0.48,0.3432,1.5947550909439752
44235,50.0,0.17160000000000003,0.48,0.3484,0.768485366740466
44236,52.5,0.17160000000000003,0.48,0.3484,0.6252108628093723
44237,55.0,0.17160000000000003,0.48,0.3484,0.4048938941384066
44238,57.5,0.17160000000000003,0.48,0.3484,0.146827562120111
44239,60.0,0.17160000000000003,0.48,0.3484,0.16089767315019352
44240,62.5,0.17160000000000003,0.48,0.3484,0.5032381181415708
44241,65.0,0.17160000000000003,0.48,0.3484,0.8951330453551001
44242,67.5,0.17160000000000003,0.48,0.3484,1.2866745792401337
44243,70.0,0.17160000000000003,0.48,0.3484,1.5848763899396925
44244,50.0,0.16640000000000005,0.48,0.35359999999999997,0.7760201048912855
44245,52.5,0.16640000000000005,0.48,0.35359999999999997,0.6330684443397381
44246,55.0,0.16640000000000005,0.48,0.35359999999999997,0.41305020271682374
44247,57.5,0.16640000000000005,0.48,0.35359999999999997,0.15523709354492388
44248,60.0,0.16640000000000005,0.48,0.35359999999999997,0.15221729837407477
44249,62.5,0.16640000000000005,0.48,0.35359999999999997,0.4942688639239244
44250,65.0,0.16640000000000005,0.48,0.35359999999999997,0.8860464232905303
44251,67.5,0.16640000000000005,0.48,0.35359999999999997,1.277512671713279
44252,70.0,0.16640000000000005,0.48,0.35359999999999997,1.5752034977899123
44253,50.0,0.1612,0.48,0.3588,0.7833994856861299
44254,52.5,0.1612,0.48,0.3588,0.6407640118669451
44255,55.0,0.1612,0.48,0.3588,0.42103833789521045
44256,57.5,0.1612,0.48,0.3588,0.16347323041508133
44257,60.0,0.1612,0.48,0.3588,0.14371590262094391
44258,62.5,0.1612,0.48,0.3588,0.48548454508051025
44259,65.0,0.1612,0.48,0.3588,0.877147156585836
44260,67.5,0.1612,0.48,0.3588,1.2685396718431152
44261,70.0,0.1612,0.48,0.3588,1.5657300491932524
44262,50.0,0.15600000000000003,0.48,0.364,0.7906282650209799
44263,52.5,0.15600000000000003,0.48,0.364,0.6483025250644788
44264,55.0,0.15600000000000003,0.48,0.364,0.42886344790189773
44265,57.5,0.15600000000000003,0.48,0.364,0.17154128079232778
44266,60.0,0.15600000000000003,0.48,0.364,0.13538800687394106
44267,62.5,0.15600000000000003,0.48,0.364,0.47687950025468867
44268,65.0,0.15600000000000003,0.48,0.364,0.8684295098023579
44269,67.5,0.15600000000000003,0.48,0.364,1.259749796671207
44270,70.0,0.15600000000000003,0.48,0.364,1.5564499386596153
44271,50.0,0.15080000000000005,0.48,0.3692,0.7977110066320923
44272,52.5,0.15080000000000005,0.48,0.3692,0.6556887432121593
44273,55.0,0.15080000000000005,0.48,0.3692,0.43653047295387915
44274,57.5,0.15080000000000005,0.48,0.3692,0.17944633826873985
44275,60.0,0.15080000000000005,0.48,0.3692,0.1272283534930116
44276,62.5,0.15080000000000005,0.48,0.3692,0.4684482968343707
44277,65.0,0.15080000000000005,0.48,0.3692,0.8598879792391394
44278,67.5,0.15080000000000005,0.48,0.3692,1.2511374968966409
44279,70.0,0.15080000000000005,0.48,0.3692,1.5473573073886415
44280,50.0,0.14560000000000006,0.48,0.37439999999999996,0.8046520917038236
44281,52.5,0.14560000000000006,0.48,0.37439999999999996,0.6629272352167359
44282,55.0,0.14560000000000006,0.48,0.37439999999999996,0.44404415565686545
44283,57.5,0.14560000000000006,0.48,0.37439999999999996,0.18719329269043597
44284,60.0,0.14560000000000006,0.48,0.37439999999999996,0.11923189514633456
44285,62.5,0.14560000000000006,0.48,0.37439999999999996,0.4601857195146393
44286,65.0,0.14560000000000006,0.48,0.37439999999999996,0.8515172813457902
44287,67.5,0.14560000000000006,0.48,0.37439999999999996,1.2426974451933108
44288,70.0,0.14560000000000006,0.48,0.37439999999999996,1.5384465309345468
44289,50.0,0.14040000000000002,0.48,0.3796,0.8114557279065105
44290,52.5,0.14040000000000002,0.48,0.3796,0.6700223890356533
44291,55.0,0.14040000000000002,0.48,0.3796,0.45140905078853577
44292,57.5,0.14040000000000002,0.48,0.3796,0.19478684024377346
44293,60.0,0.14040000000000002,0.48,0.3796,0.11139378439881728
44294,62.5,0.14040000000000002,0.48,0.3796,0.4520867595395787
44295,65.0,0.14040000000000002,0.48,0.3796,0.8433123418241978
44296,67.5,0.14040000000000002,0.48,0.3796,1.2344245252207722
44297,70.0,0.14040000000000002,0.48,0.3796,1.5297122076047927
44298,50.0,0.13520000000000004,0.48,0.3848,0.8181259579015893
44299,52.5,0.13520000000000004,0.48,0.3848,0.6769784205478195
44300,55.0,0.13520000000000004,0.48,0.3848,0.4586295345055501
44301,57.5,0.13520000000000004,0.48,0.3848,0.20223149294851833
44302,60.0,0.13520000000000004,0.48,0.3848,0.10370936391307978
44303,62.5,0.13520000000000004,0.48,0.3848,0.4441466045773542
44304,65.0,0.13520000000000004,0.48,0.3848,0.8352682853705481
44305,67.5,0.13520000000000004,0.48,0.3848,1.2263138212818891
44306,70.0,0.13520000000000004,0.48,0.3848,1.5211491475401264
44307,50.0,0.13000000000000006,0.48,0.38999999999999996,0.824666667352178
44308,52.5,0.13000000000000006,0.48,0.38999999999999996,0.6837993819066526
44309,55.0,0.13000000000000006,0.48,0.38999999999999996,0.46570981301486924
44310,57.5,0.13000000000000006,0.48,0.38999999999999996,0.2095315875988696
44311,60.0,0.13000000000000006,0.48,0.38999999999999996,0.09617415722146377
44312,62.5,0.13000000000000006,0.48,0.38999999999999996,0.4363606291854076
44313,65.0,0.13000000000000006,0.48,0.38999999999999996,0.8273804260151191
44314,67.5,0.13000000000000006,0.48,0.38999999999999996,1.2183606085826448
44315,70.0,0.13000000000000006,0.48,0.38999999999999996,1.5127523624318122
44316,50.0,0.12480000000000002,0.48,0.3952,0.8310815924713093
44317,52.5,0.12480000000000002,0.48,0.3952,0.6904891694116572
44318,55.0,0.12480000000000002,0.48,0.3952,0.472653930744349
44319,57.5,0.12480000000000002,0.48,0.3952,0.21669129418689018
44320,60.0,0.12480000000000002,0.48,0.3952,0.08878386002988589
44321,62.5,0.12480000000000002,0.48,0.3952,0.42872438582449274
44322,65.0,0.12480000000000002,0.48,0.3952,0.8196442580205487
44323,67.5,0.12480000000000002,0.48,0.3952,1.2105603440535624
44324,70.0,0.12480000000000002,0.48,0.3952,1.5045170558313006
44325,50.0,0.11960000000000004,0.48,0.4004,0.8373743271381006
44326,52.5,0.11960000000000004,0.48,0.4004,0.6970515309302692
44327,55.0,0.11960000000000004,0.48,0.4004,0.4794657780466083
44328,57.5,0.11960000000000004,0.48,0.4004,0.22371462384604524
44329,60.0,0.11960000000000004,0.48,0.4004,0.08153433201951663
44330,62.5,0.11960000000000004,0.48,0.4004,0.42123359638737456
44331,65.0,0.11960000000000004,0.48,0.4004,0.8120554472979489
44332,67.5,0.11960000000000004,0.48,0.4004,1.202908657696927
44333,70.0,0.11960000000000004,0.48,0.4004,1.4964386140140806
44334,50.0,0.11440000000000006,0.48,0.40559999999999996,0.8435483296123086
44335,52.5,0.11440000000000006,0.48,0.40559999999999996,0.7034900728994093
44336,55.0,0.11440000000000006,0.48,0.40559999999999996,0.486149098466916
44337,57.5,0.11440000000000006,0.48,0.40559999999999996,0.2306054363447613
44338,60.0,0.11440000000000006,0.48,0.40559999999999996,0.07442158911161836
44339,62.5,0.11440000000000006,0.48,0.40559999999999996,0.41388414420683217
44340,65.0,0.11440000000000006,0.48,0.40559999999999996,0.8046098233112594
44341,67.5,0.11440000000000006,0.48,0.40559999999999996,1.1954013444224203
44342,70.0,0.11440000000000006,0.48,0.40559999999999996,1.4885125973602362
44343,50.0,0.10920000000000002,0.48,0.4108,0.8496069288713397
44344,52.5,0.10920000000000002,0.48,0.4108,0.709808266934148
44345,55.0,0.10920000000000002,0.48,0.4108,0.492707495603114
44346,57.5,0.10920000000000002,0.48,0.4108,0.23736744715923688
44347,60.0,0.10920000000000002,0.48,0.4108,0.06744179616655012
44348,62.5,0.10920000000000002,0.48,0.4108,0.4066720665115051
44349,65.0,0.10920000000000002,0.48,0.4108,0.7973033714338323
44350,67.5,0.10920000000000002,0.48,0.4108,1.1880343563409237
44351,70.0,0.10920000000000002,0.48,0.4108,1.4807347322189095
44352,50.0,0.10400000000000004,0.48,0.416,0.8555533305959716
44353,52.5,0.10400000000000004,0.48,0.416,0.7160094560702102
44354,55.0,0.10400000000000004,0.48,0.416,0.499144439585418
44355,57.5,0.10400000000000004,0.48,0.416,0.2440042341539699
44356,60.0,0.10400000000000004,0.48,0.416,0.060591260088747295
44357,62.5,0.10400000000000004,0.48,0.416,0.39959354730078867
44358,65.0,0.10400000000000004,0.48,0.416,0.7901322257305046
44359,67.5,0.10400000000000004,0.48,0.416,1.1808037954869286
44360,70.0,0.10400000000000004,0.48,0.416,1.4731009032244535
44361,50.0,0.09880000000000005,0.48,0.42119999999999996,0.8613906228256752
44362,52.5,0.09880000000000005,0.48,0.42119999999999996,0.7220968606612953
44363,55.0,0.09880000000000005,0.48,0.42119999999999996,0.5054632731980256
44364,57.5,0.09880000000000005,0.48,0.42119999999999996,0.2505192438940995
44365,60.0,0.09880000000000005,0.48,0.42119999999999996,0.05386642331031925
44366,62.5,0.09880000000000005,0.48,0.42119999999999996,0.3926449106124596
44367,65.0,0.09880000000000005,0.48,0.42119999999999996,0.7830926621370263
44368,67.5,0.09880000000000005,0.48,0.42119999999999996,1.173705906941074
44369,70.0,0.09880000000000005,0.48,0.42119999999999996,1.4656071460354183
44370,50.0,0.09360000000000002,0.48,0.4264,0.8671217813066506
44371,52.5,0.09360000000000002,0.48,0.4264,0.7280735839563901
44372,55.0,0.09360000000000002,0.48,0.4264,0.5116672176680649
44373,57.5,0.09360000000000002,0.48,0.4264,0.2569157976139396
44374,60.0,0.09360000000000002,0.48,0.4264,0.047263857631049025
44375,62.5,0.09360000000000002,0.48,0.4264,0.3858226141570879
44376,65.0,0.09360000000000002,0.48,0.4264,0.7761810920112008
44377,67.5,0.09360000000000002,0.48,0.4264,1.1667370723281194
44378,70.0,0.09360000000000002,0.48,0.4264,1.4582496404697298
44379,50.0,0.08840000000000003,0.48,0.4316,0.8727496745498095
44380,52.5,0.08840000000000003,0.48,0.4316,0.7339426173743362
44381,55.0,0.08840000000000003,0.48,0.4316,0.5177593781412578
44382,57.5,0.08840000000000003,0.48,0.4316,0.26319709686238496
44383,60.0,0.08840000000000003,0.48,0.4316,0.040780258390819835
44384,62.5,0.08840000000000003,0.48,0.4316,0.37912324329674824
44385,65.0,0.08840000000000003,0.48,0.4316,0.769394056032386
44386,67.5,0.08840000000000003,0.48,0.4316,1.1598938036659507
44387,70.0,0.08840000000000003,0.48,0.4316,1.4510247040111746
44388,50.0,0.08320000000000005,0.48,0.43679999999999997,0.8782770686179465
44389,52.5,0.08320000000000005,0.48,0.43679999999999997,0.7397068454963532
44390,55.0,0.08320000000000005,0.48,0.43679999999999997,0.5237427488640606
44391,57.5,0.08320000000000005,0.48,0.43679999999999997,0.2693662288459694
44392,60.0,0.08320000000000005,0.48,0.43679999999999997,0.03441243895401393
44393,62.5,0.08320000000000005,0.48,0.43679999999999997,0.3725435053462198
44394,65.0,0.08320000000000005,0.48,0.43679999999999997,0.7627282184286716
44395,67.5,0.08320000000000005,0.48,0.43679999999999997,1.1531727375447964
44396,70.0,0.08320000000000005,0.48,0.43679999999999997,1.4439287856633318
44397,50.0,0.07800000000000001,0.48,0.442,0.8837066316591703
44398,52.5,0.07800000000000001,0.48,0.442,0.7453690507936611
44399,55.0,0.07800000000000001,0.48,0.442,0.5296202180906262
44400,57.5,0.07800000000000001,0.48,0.442,0.2754261714882913
44401,60.0,0.07800000000000001,0.48,0.442,0.02815732548811525
44402,62.5,0.07800000000000001,0.48,0.442,0.36608022417656966
