,latitude_min,latitude_max,greenland_error,west_antarctic_error,east_antarctic_error
182,-17.214214214214216,17.214214214214216,2.175427112985503,3.07714289219873,1.3833144918467717
183,-17.303303303303306,17.303303303303306,2.175427112985503,3.07714289219873,1.3833144918467717
184,-17.39239239239239,17.39239239239239,2.175427112985503,3.07714289219873,1.3833144918467717
185,-17.48148148148148,17.48148148148148,2.175427112985503,3.07714289219873,1.3833144918467717
186,-17.57057057057057,17.57057057057057,2.178829703987442,3.0796963849244436,1.3756740913442254
187,-17.65965965965966,17.65965965965966,2.178829703987442,3.0796963849244436,1.3756740913442254
188,-17.74874874874875,17.74874874874875,2.178829703987442,3.0796963849244436,1.3756740913442254
189,-17.83783783783784,17.83783783783784,2.178829703987442,3.0796963849244436,1.3756740913442254
190,-17.926926926926928,17.926926926926928,2.1820400574723915,3.081440574282116,1.367856628442145
191,-18.016016016016017,18.016016016016017,2.1820400574723915,3.081440574282116,1.367856628442145
192,-18.105105105105107,18.105105105105107,2.1820400574723915,3.081440574282116,1.367856628442145
193,-18.194194194194196,18.194194194194196,2.1820400574723915,3.081440574282116,1.367856628442145
194,-18.283283283283286,18.283283283283286,2.1850112509969986,3.083324348214437,1.3599073890696476
195,-18.37237237237237,18.37237237237237,2.1850112509969986,3.083324348214437,1.3599073890696476
196,-18.46146146146146,18.46146146146146,2.1850112509969986,3.083324348214437,1.3599073890696476
197,-18.55055055055055,18.55055055055055,2.1850112509969986,3.083324348214437,1.3599073890696476
198,-18.63963963963964,18.63963963963964,2.188913750508463,3.0860189909165503,1.3521506931942076
199,-18.72872872872873,18.72872872872873,2.188913750508463,3.0860189909165503,1.3521506931942076
200,-18.81781781781782,18.81781781781782,2.188913750508463,3.0860189909165503,1.3521506931942076
201,-18.906906906906908,18.906906906906908,2.188913750508463,3.0860189909165503,1.3521506931942076
202,-18.995995995995997,18.995995995995997,2.192683503143796,3.0889299466110143,1.343800467319443
203,-19.085085085085087,19.085085085085087,2.192683503143796,3.0889299466110143,1.343800467319443
204,-19.174174174174176,19.174174174174176,2.192683503143796,3.0889299466110143,1.343800467319443
205,-19.263263263263266,19.263263263263266,2.1966360350872125,3.092108240776138,1.335680141435056
206,-19.35235235235235,19.35235235235235,2.1966360350872125,3.092108240776138,1.335680141435056
207,-19.44144144144144,19.44144144144144,2.1966360350872125,3.092108240776138,1.335680141435056
208,-19.53053053053053,19.53053053053053,2.1966360350872125,3.092108240776138,1.335680141435056
209,-19.61961961961962,19.61961961961962,2.2002989619172015,3.095812325934053,1.327423799601986
210,-19.70870870870871,19.70870870870871,2.2002989619172015,3.095812325934053,1.327423799601986
211,-19.7977977977978,19.7977977977978,2.2002989619172015,3.095812325934053,1.327423799601986
212,-19.886886886886888,19.886886886886888,2.2002989619172015,3.095812325934053,1.327423799601986
213,-19.975975975975977,19.975975975975977,2.2032028614837764,3.098962370491645,1.3186685556807476
214,-20.065065065065067,20.065065065065067,2.2032028614837764,3.098962370491645,1.3186685556807476
215,-20.154154154154156,20.154154154154156,2.2032028614837764,3.098962370491645,1.3186685556807476
