,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
276,30.0,0.63,0.30000000000000004,0.06999999999999999,0.04335794869592776
277,30.0,0.5599999999999999,0.30000000000000004,0.13999999999999999,0.37810248097859894
278,30.0,0.49,0.30000000000000004,0.20999999999999996,0.6352091429052898
279,30.0,0.42,0.30000000000000004,0.27999999999999997,0.8083529091020002
280,30.0,0.35,0.30000000000000004,0.35,0.9329163088737419
281,30.0,0.28,0.30000000000000004,0.41999999999999993,1.026829784343377
282,30.0,0.21000000000000002,0.30000000000000004,0.48999999999999994,1.1001665594033176
283,30.0,0.14,0.30000000000000004,0.5599999999999999,1.1590215454959452
284,30.0,0.07000000000000006,0.30000000000000004,0.6299999999999999,1.2072988430913927
285,30.0,0.0,0.30000000000000004,0.7,1.2476149351782093
286,30.0,0.6,0.4,0.0,0.3095366918439857
287,30.0,0.54,0.4,0.06,0.27165564382081103
288,30.0,0.48,0.4,0.12,0.5918840881343002
289,30.0,0.42,0.4,0.18,0.7944631799408185
290,30.0,0.36,0.4,0.24,0.9342423243433753
291,30.0,0.3,0.4,0.3,1.0365047665674814
292,30.0,0.24,0.4,0.36,1.114567573386381
293,30.0,0.18,0.4,0.42,1.1761118935565444
294,30.0,0.12,0.4,0.48,1.2258791645329867
295,30.0,0.05999999999999994,0.4,0.54,1.266954653328931
296,30.0,0.0,0.4,0.6,1.3014325014042047
297,30.0,0.5,0.5,0.0,0.25607057533654065
298,30.0,0.45,0.5,0.05,0.6249949076324909
299,30.0,0.4,0.5,0.1,0.8434721365692992
300,30.0,0.35,0.5,0.15000000000000002,0.987944135650674
301,30.0,0.3,0.5,0.2,1.090672858509019
302,30.0,0.25,0.5,0.25,1.1672867932800852
303,30.0,0.19999999999999996,0.5,0.30000000000000004,1.226692568091636
304,30.0,0.14999999999999997,0.5,0.35000000000000003,1.2741024746766292
305,30.0,0.09999999999999998,0.5,0.4,1.3128168041853563
306,30.0,0.04999999999999999,0.5,0.45,1.3450269136859283
307,30.0,0.0,0.5,0.5,1.3722448999300596
308,30.0,0.3999999999999999,0.6000000000000001,0.0,0.8364786077888908
309,30.0,0.35999999999999993,0.6000000000000001,0.039999999999999994,1.0241071301607214
310,30.0,0.31999999999999995,0.6000000000000001,0.07999999999999999,1.1445283862220315
311,30.0,0.2799999999999999,0.6000000000000001,0.11999999999999998,1.2283673316952697
312,30.0,0.23999999999999994,0.6000000000000001,0.15999999999999998,1.2900956216568467
313,30.0,0.19999999999999996,0.6000000000000001,0.19999999999999996,1.3374410315115997
314,30.0,0.15999999999999995,0.6000000000000001,0.23999999999999996,1.3749059129111256
315,30.0,0.11999999999999994,0.6000000000000001,0.27999999999999997,1.4053668753726987
316,30.0,0.07999999999999996,0.6000000000000001,0.31999999999999995,1.4304792426371271
317,30.0,0.03999999999999998,0.6000000000000001,0.35999999999999993,1.4516003180225678
318,30.0,0.0,0.6000000000000001,0.3999999999999999,1.4696115979379887
319,30.0,0.29999999999999993,0.7000000000000001,0.0,1.4322760653594189
320,30.0,0.26999999999999996,0.7000000000000001,0.029999999999999992,1.4785027339903813
321,30.0,0.23999999999999994,0.7000000000000001,0.059999999999999984,1.5109624270378008
322,30.0,0.20999999999999996,0.7000000000000001,0.08999999999999997,1.5350080646251394
323,30.0,0.17999999999999997,0.7000000000000001,0.11999999999999997,1.553535855949133
324,30.0,0.14999999999999997,0.7000000000000001,0.14999999999999997,1.5682496133406487
325,30.0,0.12,0.7000000000000001,0.17999999999999994,1.5802171365044326
326,30.0,0.09,0.7000000000000001,0.20999999999999994,1.5901416511444866
327,30.0,0.06,0.7000000000000001,0.23999999999999994,1.59850516607775
328,30.0,0.030000000000000027,0.7000000000000001,0.2699999999999999,1.6056491175657017
329,30.0,0.0,0.7000000000000001,0.29999999999999993,1.61182213245974
330,30.0,0.19999999999999996,0.8,0.0,2.0440832437456677
331,30.0,0.17999999999999997,0.8,0.019999999999999997,2.000522882090773
332,30.0,0.15999999999999998,0.8,0.039999999999999994,1.96666458423239
333,30.0,0.13999999999999996,0.8,0.05999999999999999,1.9395917833770195
334,30.0,0.11999999999999997,0.8,0.07999999999999999,1.9174504522927003
335,30.0,0.09999999999999998,0.8,0.09999999999999998,1.8990056248499632
336,30.0,0.07999999999999997,0.8,0.11999999999999998,1.8834029215109689
337,30.0,0.05999999999999997,0.8,0.13999999999999999,1.8700324272685185
338,30.0,0.03999999999999998,0.8,0.15999999999999998,1.8584470925348096
339,30.0,0.01999999999999999,0.8,0.17999999999999997,1.8483117727462877
340,30.0,0.0,0.8,0.19999999999999996,1.839370275592661
341,30.0,0.09999999999999998,0.9,0.0,2.6725542286622095
342,30.0,0.08999999999999998,0.9,0.009999999999999998,2.6064773470202054
343,30.0,0.07999999999999999,0.9,0.019999999999999997,2.548779654412745
344,30.0,0.06999999999999998,0.9,0.029999999999999995,2.4979623391863583
345,30.0,0.059999999999999984,0.9,0.039999999999999994,2.452863938302825
346,30.0,0.04999999999999999,0.9,0.04999999999999999,2.4125704815344684
347,30.0,0.03999999999999999,0.9,0.05999999999999999,2.376352903713065
348,30.0,0.029999999999999985,0.9,0.06999999999999999,2.3436225357655016
349,30.0,0.01999999999999999,0.9,0.07999999999999999,2.3138988618667016
350,30.0,0.009999999999999995,0.9,0.08999999999999998,2.2867857721095284
351,30.0,0.0,0.9,0.09999999999999998,2.261953809033299
352,30.0,0.0,1.0,0.0,3.3183792284558633
353,30.0,0.0,1.0,0.0,3.3183792284558633
354,30.0,0.0,1.0,0.0,3.3183792284558633
355,30.0,0.0,1.0,0.0,3.3183792284558633
356,30.0,0.0,1.0,0.0,3.3183792284558633
357,30.0,0.0,1.0,0.0,3.3183792284558633
358,30.0,0.0,1.0,0.0,3.3183792284558633
359,30.0,0.0,1.0,0.0,3.3183792284558633
360,30.0,0.0,1.0,0.0,3.3183792284558633
361,30.0,0.0,1.0,0.0,3.3183792284558633
362,30.0,0.0,1.0,0.0,3.3183792284558633
363,40.0,1.0,0.0,0.0,3.2084236255316516
364,40.0,0.9,0.0,0.1,1.2904781021848832
365,40.0,0.8,0.0,0.2,0.454486499132765
366,40.0,0.7,0.0,0.30000000000000004,0.013779114003614621
367,40.0,0.6,0.0,0.4,0.31317747340002267
368,40.0,0.5,0.0,0.5,0.521100080586331
369,40.0,0.3999999999999999,0.0,0.6000000000000001,0.6739143712952088
370,40.0,0.29999999999999993,0.0,0.7000000000000001,0.7909657353329472
371,40.0,0.19999999999999996,0.0,0.8,0.8834933531751612
372,40.0,0.09999999999999998,0.0,0.9,0.9584734726613676
373,40.0,0.0,0.0,1.0,1.0204654799224846
374,40.0,0.9,0.1,0.0,2.6268791425463633
375,40.0,0.81,0.1,0.09,1.031908229928705
376,40.0,0.72,0.1,0.18,0.29993570731522123
377,40.0,0.63,0.1,0.27,0.12037732296286772
378,40.0,0.54,0.1,0.36,0.39313173586080263
379,40.0,0.45000000000000007,0.1,0.44999999999999996,0.584429180339441
380,40.0,0.36,0.1,0.54,0.7260189372939171
381,40.0,0.27,0.1,0.63,0.8350477067446272
382,40.0,0.18000000000000005,0.1,0.72,0.9215891210176861
383,40.0,0.09000000000000008,0.1,0.8099999999999999,0.9919498757278175
384,40.0,0.0,0.1,0.9,1.0502799590187704
385,40.0,0.8,0.2,0.0,2.0308736781027767
386,40.0,0.7200000000000001,0.2,0.08,0.746734846054106
387,40.0,0.64,0.2,0.16,0.12363211987867276
388,40.0,0.56,0.2,0.24,0.2443628322901136
389,40.0,0.48000000000000004,0.2,0.32,0.48730776352261435
390,40.0,0.4,0.2,0.4,0.6596862370445189
391,40.0,0.32000000000000006,0.2,0.48,0.7883446994139065
392,40.0,0.24,0.2,0.56,0.8880441757173513
393,40.0,0.16000000000000003,0.2,0.64,0.9675729311457911
394,40.0,0.08000000000000007,0.2,0.72,1.032489902516308
395,40.0,0.0,0.2,0.8,1.08648320695052
396,40.0,0.7,0.30000000000000004,0.0,1.4198610501794517
397,40.0,0.63,0.30000000000000004,0.06999999999999999,0.4306295435057847
398,40.0,0.5599999999999999,0.30000000000000004,0.13999999999999999,0.07933909794453713
399,40.0,0.49,0.30000000000000004,0.20999999999999996,0.39036747248226705
400,40.0,0.42,0.30000000000000004,0.27999999999999997,0.5998704909165629
401,40.0,0.35,0.30000000000000004,0.35,0.7505915293452512
402,40.0,0.28,0.30000000000000004,0.41999999999999993,0.8642263255307476
403,40.0,0.21000000000000002,0.30000000000000004,0.48999999999999994,0.952963425772943
404,40.0,0.14,0.30000000000000004,0.5599999999999999,1.0241776398746851
405,40.0,0.07000000000000006,0.30000000000000004,0.6299999999999999,1.0825929082396886
406,40.0,0.0,0.30000000000000004,0.7,1.1313751610993263
407,40.0,0.6,0.4,0.0,0.7932672207938519
408,40.0,0.54,0.4,0.06,0.07827109172547772
409,40.0,0.48,0.4,0.12,0.3156125649164797
410,40.0,0.42,0.4,0.18,0.5648285713542913
411,40.0,0.36,0.4,0.24,0.7367870881026887
412,40.0,0.3,0.4,0.3,0.8625919637806487
413,40.0,0.24,0.4,0.36,0.9586260647989565
414,40.0,0.18,0.4,0.42,1.0343388619833478
415,40.0,0.12,0.4,0.48,1.0955633467681907
416,40.0,0.05999999999999994,0.4,0.54,1.1460950634865248
417,40.0,0.0,0.4,0.6,1.1885102581212712
418,40.0,0.5,0.5,0.0,0.15048849720580357
419,40.0,0.45,0.5,0.05,0.3169565394227842
420,40.0,0.4,0.5,0.1,0.5937777933837962
421,40.0,0.35,0.5,0.15000000000000002,0.7768308288994076
422,40.0,0.3,0.5,0.2,0.9069200289294559
423,40.0,0.25,0.5,0.25,1.003994240967375
424,40.0,0.19999999999999996,0.5,0.30000000000000004,1.0792647357874778
425,40.0,0.14999999999999997,0.5,0.35000000000000003,1.1393357834144984
