load_radius,satellite_range,latitude,error
10.0,81.58,9.73,2.6363634786381245
10.0,82.78,9.73,2.612058324605553
10.0,83.99,9.73,2.594596480719143
10.0,85.19,9.73,2.5743392061638457
10.0,86.39,9.73,2.5624225130267027
10.0,87.59,9.73,2.5511757765392367
10.0,88.8,9.73,2.546265885923674
10.0,90.0,9.73,2.544211327960822
10.0,1.0,12.16,8.668560625426235
10.0,2.2,12.16,8.894424878055357
10.0,3.41,12.16,9.280266088017589
10.0,4.61,12.16,9.696737303622335
10.0,5.81,12.16,9.922372011507406
10.0,7.01,12.16,10.15569898066524
10.0,8.22,12.16,10.268671459123246
10.0,9.42,12.16,10.347557352349023
10.0,10.62,12.16,10.41164906275497
10.0,11.82,12.16,10.446317894297158
10.0,13.03,12.16,10.470139895171048
10.0,14.23,12.16,10.458996288283464
10.0,15.43,12.16,10.415215481261884
10.0,16.64,12.16,10.365888333814366
10.0,17.84,12.16,10.293201818269708
10.0,19.04,12.16,10.163113682185584
10.0,20.24,12.16,10.04068424556267
10.0,21.45,12.16,9.841702158300668
10.0,22.65,12.16,9.650492816916262
10.0,23.85,12.16,9.339735371061995
10.0,25.05,12.16,9.090665665368599
10.0,26.26,12.16,8.834467959656056
10.0,27.46,12.16,8.494593927827381
10.0,28.66,12.16,8.243200204899905
10.0,29.86,12.16,7.915272648489264
10.0,31.07,12.16,7.675873369580412
10.0,32.27,12.16,7.361507474897649
10.0,33.47,12.16,7.129112837905063
10.0,34.68,12.16,6.825545164309904
10.0,35.88,12.16,6.602981253913607
10.0,37.08,12.16,6.38694908328981
10.0,38.28,12.16,6.113875474055609
10.0,39.49,12.16,5.917850712941937
10.0,40.69,12.16,5.671542127902611
10.0,41.89,12.16,5.497501728842517
10.0,43.09,12.16,5.276974541368509
10.0,44.3,12.16,5.122292396457587
10.0,45.5,12.16,4.976948128581206
10.0,46.7,12.16,4.795197843004532
10.0,47.91,12.16,4.666811470310078
10.0,49.11,12.16,4.507531682078911
10.0,50.31,12.16,4.3936326403992405
10.0,51.51,12.16,4.252888096896048
10.0,52.72,12.16,4.154583360803184
10.0,53.92,12.16,4.060628341603248
10.0,55.12,12.16,3.940260449609918
10.0,56.32,12.16,3.8535727974703042
10.0,57.53,12.16,3.743991095862277
10.0,58.73,12.16,3.6673524861210085
10.0,59.93,12.16,3.5763624537283873
10.0,61.14,12.16,3.517440541963516
10.0,62.34,12.16,3.448803796269296
10.0,63.54,12.16,3.403548423622206
10.0,64.74,12.16,3.3656123440711907
10.0,65.95,12.16,3.3237290808222766
10.0,67.15,12.16,3.296848687789573
10.0,68.35,12.16,3.263775429703896
10.0,69.55,12.16,3.2389662199379647
10.0,70.76,12.16,3.1997827226296143
10.0,71.96,12.16,3.1669735223130044
10.0,73.16,12.16,3.133384419457769
10.0,74.36,12.16,3.0877394451493427
10.0,75.57,12.16,3.0556920352788257
10.0,76.77,12.16,3.0168682123028177
10.0,77.97,12.16,2.9881967220913106
10.0,79.18,12.16,2.95531623994388
10.0,80.38,12.16,2.933499903793873
10.0,81.58,12.16,2.913070619652245
10.0,82.78,12.16,2.887731007713585
10.0,83.99,12.16,2.869403329727705
10.0,85.19,12.16,2.8480231465806396
10.0,86.39,12.16,2.835434061702856
10.0,87.59,12.16,2.8235525577066993
10.0,88.8,12.16,2.8183661183099775
10.0,90.0,12.16,2.816196048519606
10.0,1.0,14.59,6.3146364283645955
10.0,2.2,14.59,6.399446760144379
10.0,3.41,14.59,6.533491003965968
10.0,4.61,14.59,6.823080845876495
10.0,5.81,14.59,7.173114009959313
10.0,7.01,14.59,7.631985138133316
10.0,8.22,14.59,7.914637798387897
10.0,9.42,14.59,8.15729458054386
10.0,10.62,14.59,8.426576268589624
10.0,11.82,14.59,8.60519859662254
10.0,13.03,14.59,8.807868698318737
10.0,14.23,14.59,8.921142830098509
10.0,15.43,14.59,9.032107977626515
10.0,16.64,14.59,9.094199196540648
10.0,17.84,14.59,9.128534483967012
10.0,19.04,14.59,9.138303160054935
10.0,20.24,14.59,9.120863193831468
10.0,21.45,14.59,9.065697160831883
10.0,22.65,14.59,8.9953766139982
10.0,23.85,14.59,8.858884752968986
10.0,25.05,14.59,8.71788040087179
10.0,26.26,14.59,8.538997928885887
10.0,27.46,14.59,8.27744588911758
10.0,28.66,14.59,8.07369601978922
10.0,29.86,14.59,7.7989062355718834
10.0,31.07,14.59,7.5931226792934075
10.0,32.27,14.59,7.318956384924851
10.0,33.47,14.59,7.113600306887649
10.0,34.68,14.59,6.842254111989189
10.0,35.88,14.59,6.641464654666224
10.0,37.08,14.59,6.4454094563482025
10.0,38.28,14.59,6.196079704496598
10.0,39.49,14.59,6.016266026508183
10.0,40.69,14.59,5.789386107175821
10.0,41.89,14.59,5.6285371988749375
10.0,43.09,14.59,5.424134544593086
10.0,44.3,14.59,5.280474168088017
10.0,45.5,14.59,5.145368594340933
10.0,46.7,14.59,4.976326954078291
10.0,47.91,14.59,4.856859065164623
10.0,49.11,14.59,4.708677493779149
10.0,50.31,14.59,4.602588184586272
10.0,51.51,14.59,4.471652043240058
10.0,52.72,14.59,4.3802806351256285
10.0,53.92,14.59,4.292896035397462
10.0,55.12,14.59,4.180748476156602
10.0,56.32,14.59,4.099903696053542
10.0,57.53,14.59,3.9976145515753068
10.0,58.73,14.59,3.9261082289145466
10.0,59.93,14.59,3.8416702611813527
10.0,61.14,14.59,3.7875177733659453
10.0,62.34,14.59,3.7250148507038507
10.0,63.54,14.59,3.6841584359525297
10.0,64.74,14.59,3.6505247103330376
10.0,65.95,14.59,3.6141504737257826
10.0,67.15,14.59,3.5906736307183356
10.0,68.35,14.59,3.5610292533604704
10.0,69.55,14.59,3.5381584323611404
10.0,70.76,14.59,3.5004591739635496
10.0,71.96,14.59,3.4679887610398583
10.0,73.16,14.59,3.434514810404012
10.0,74.36,14.59,3.388344285528732
10.0,75.57,14.59,3.355682864281968
10.0,76.77,14.59,3.3159442971947173
10.0,77.97,14.59,3.2864387061049865
10.0,79.18,14.59,3.2526287159308196
10.0,80.38,14.59,3.230218864375817
10.0,81.58,14.59,3.209222977367373
10.0,82.78,14.59,3.182970876304301
10.0,83.99,14.59,3.1638651600113863
10.0,85.19,14.59,3.1414586264721853
10.0,86.39,14.59,3.1282516471214583
10.0,87.59,14.59,3.1157877420728037
10.0,88.8,14.59,3.1103466499823234
10.0,90.0,14.59,3.1080713852845387
10.0,1.0,17.03,4.697762331141098
10.0,2.2,17.03,4.7476044422666135
10.0,3.41,17.03,4.827714458686866
10.0,4.61,17.03,4.980639801776562
10.0,5.81,17.03,5.134701908520644
10.0,7.01,17.03,5.433861423239192
10.0,8.22,17.03,5.753911454427281
10.0,9.42,17.03,6.084905167707971
10.0,10.62,17.03,6.497043320360369
10.0,11.82,17.03,6.787387231063941
10.0,13.03,17.03,7.137274704297259
10.0,14.23,17.03,7.3569870450525885
10.0,15.43,17.03,7.603201019204758
10.0,16.64,17.03,7.763727903745833
10.0,17.84,17.03,7.89294228449557
10.0,19.04,17.03,8.026121984500667
10.0,20.24,17.03,8.099726629613313
10.0,21.45,17.03,8.164636319111933
10.0,22.65,17.03,8.184315768406925
10.0,23.85,17.03,8.171429655559953
10.0,25.05,17.03,8.137384185221167
10.0,26.26,17.03,8.078333753076823
10.0,27.46,17.03,7.949901315519068
10.0,28.66,17.03,7.815206127497573
10.0,29.86,17.03,7.61274026303386
10.0,31.07,17.03,7.451022866749452
10.0,32.27,17.03,7.228587641541187
10.0,33.47,17.03,7.057432446130142
10.0,34.68,17.03,6.826310175414546
10.0,35.88,17.03,6.652417668877101
10.0,37.08,17.03,6.480835751337288
10.0,38.28,17.03,6.260302212150827
10.0,39.49,17.03,6.099947155310547
10.0,40.69,17.03,5.896194666676129
10.0,41.89,17.03,5.750918069489582
10.0,43.09,17.03,5.565461036934802
10.0,44.3,17.03,5.434650457264939
10.0,45.5,17.03,5.311370321749226
10.0,46.7,17.03,5.156865015012523
10.0,47.91,17.03,5.047507472296975
10.0,49.11,17.03,4.911827488641957
10.0,50.31,17.03,4.814498784553034
10.0,51.51,17.03,4.694485176146946
10.0,52.72,17.03,4.610797712444033
10.0,53.92,17.03,4.530675343507499
10.0,55.12,17.03,4.42760234384991
10.0,56.32,17.03,4.353187194398113
10.0,57.53,17.03,4.258923876411203
10.0,58.73,17.03,4.193040175696562
10.0,59.93,17.03,4.1157147866006385
10.0,61.14,17.03,4.066680841464524
10.0,62.34,17.03,4.0106919658533435
10.0,63.54,17.03,3.9744820820519213
10.0,64.74,17.03,3.945340512636431
10.0,65.95,17.03,3.914686098211009
10.0,67.15,17.03,3.8947452006020824
10.0,68.35,17.03,3.868701171874205
10.0,69.55,17.03,3.8479065951082
10.0,70.76,17.03,3.811914218132091
10.0,71.96,17.03,3.7799741514028526
10.0,73.16,17.03,3.7468016326011164
10.0,74.36,17.03,3.700360951378671
10.0,75.57,17.03,3.667258085414425
10.0,76.77,17.03,3.6268111279918256
10.0,77.97,17.03,3.5966240437556505
10.0,79.18,17.03,3.5620521316401392
10.0,80.38,17.03,3.5391606911486195
10.0,81.58,17.03,3.51769639792318
10.0,82.78,17.03,3.490654253901068
10.0,83.99,17.03,3.470854998172652
10.0,85.19,17.03,3.447520963872197
10.0,86.39,17.03,3.43375512088195
10.0,87.59,17.03,3.420762198938985
10.0,88.8,17.03,3.415090555755869
10.0,90.0,17.03,3.4127188342504344
10.0,1.0,19.46,3.5255815572012046
10.0,2.2,19.46,3.557881063450493
10.0,3.41,19.46,3.6125700463210606
10.0,4.61,19.46,3.7170925408439937
10.0,5.81,19.46,3.818590159824716
10.0,7.01,19.46,3.998042761885387
10.0,8.22,19.46,4.159541951555627
10.0,9.42,19.46,4.363820482624601
10.0,10.62,19.46,4.757728099652521
10.0,11.82,19.46,5.095566861842312
10.0,13.03,19.46,5.5359895648626205
10.0,14.23,19.46,5.832478528206192
10.0,15.43,19.46,6.184635594516317
10.0,16.64,19.46,6.425964364479194
10.0,17.84,19.46,6.635330838672329
10.0,19.04,19.46,6.874583412250382
10.0,20.24,19.46,7.027065674136724
10.0,21.45,19.46,7.19580759456685
10.0,22.65,19.46,7.2922829600972285
10.0,23.85,19.46,7.381557847604864
10.0,25.05,19.46,7.42653674144594
10.0,26.26,19.46,7.45023575062663
10.0,27.46,19.46,7.4437110056572795
10.0,28.66,19.46,7.4138385074258055
10.0,29.86,19.46,7.3313487171428395
10.0,31.07,19.46,7.2319230287136556
10.0,32.27,19.46,7.078362498696412
10.0,33.47,19.46,6.9511195309779765
10.0,34.68,19.46,6.77049884793074
10.0,35.88,19.46,6.629757559169764
10.0,37.08,19.46,6.488049763531348
10.0,38.28,19.46,6.302226580794538
10.0,39.49,19.46,6.165087583212175
10.0,40.69,19.46,5.988616645293355
10.0,41.89,19.46,5.861554133768249
10.0,43.09,19.46,5.6981310831260705
10.0,44.3,19.46,5.582121853121797
10.0,45.5,19.46,5.472355581896647
10.0,46.7,19.46,5.334316986848579
10.0,47.91,19.46,5.236333428131337
10.0,49.11,19.46,5.114606765590724
10.0,50.31,19.46,5.027025642545578
10.0,51.51,19.46,4.919070429686367
10.0,52.72,19.46,4.843812814213759
10.0,53.92,19.46,4.771643064203922
10.0,55.12,19.46,4.67850598357222
10.0,56.32,19.46,4.611122689846972
10.0,57.53,19.46,4.525620338073162
10.0,58.73,19.46,4.4658551575348575
10.0,59.93,19.46,4.396194437787699
10.0,61.14,19.46,4.352607612289633
10.0,62.34,19.46,4.303494404525482
10.0,63.54,19.46,4.272156699888173
10.0,64.74,19.46,4.2476869119476
10.0,65.95,19.46,4.222938475570458
10.0,67.15,19.46,4.206656981850863
10.0,68.35,19.46,4.184373853193185
10.0,69.55,19.46,4.16578501678418
10.0,70.76,19.46,4.131725183246267
10.0,71.96,19.46,4.100512885275145
10.0,73.16,19.46,4.067840541553778
10.0,74.36,19.46,4.021398740458633
10.0,75.57,19.46,3.9880371529063527
10.0,76.77,19.46,3.9471001741272254
10.0,77.97,19.46,3.9163912596513977
10.0,79.18,19.46,3.8812349010552
10.0,80.38,19.46,3.8579792394838686
10.0,81.58,19.46,3.8361518914889534
10.0,82.78,19.46,3.8084496521940485
10.0,83.99,19.46,3.788047178177287
10.0,85.19,19.46,3.7638915492971203
10.0,86.39,19.46,3.7496298255259064
10.0,87.59,19.46,3.7361652946286963
10.0,88.8,19.46,3.7302889211741013
10.0,90.0,19.46,3.7278302485184294
10.0,1.0,21.89,2.7392818703356654
10.0,2.2,21.89,2.7615483072858047
10.0,3.41,21.89,2.8020769570623565
10.0,4.61,21.89,2.882449561496642
10.0,5.81,21.89,2.959447153538597
10.0,7.01,21.89,3.0936067535820935
10.0,8.22,21.89,3.210374021168721
10.0,9.42,21.89,3.3508408869025526
10.0,10.62,21.89,3.5849965680149865
10.0,11.82,21.89,3.8199348099447543
10.0,13.03,21.89,4.239298978073302
10.0,14.23,21.89,4.558397706286005
10.0,15.43,21.89,4.961024961426212
10.0,16.64,21.89,5.248667748165991
10.0,17.84,21.89,5.508571998690088
10.0,19.04,21.89,5.819545365855378
10.0,20.24,21.89,6.027808533889759
10.0,21.45,21.89,6.272004110097727
10.0,22.65,21.89,6.425549911889253
10.0,23.85,21.89,6.591632849816795
10.0,25.05,21.89,6.6958842012039455
10.0,26.26,21.89,6.78072490179987
10.0,27.46,21.89,6.857391282592179
10.0,28.66,21.89,6.893899175947304
10.0,29.86,21.89,6.913233337615984
10.0,31.07,21.89,6.902344061657413
10.0,32.27,21.89,6.855843011252583
10.0,33.47,21.89,6.786523154213189
10.0,34.68,21.89,6.668161961248067
10.0,35.88,21.89,6.566641536155349
10.0,37.08,21.89,6.459622167027154
10.0,38.28,21.89,6.313344642262194
10.0,39.49,21.89,6.202289838009109
10.0,40.69,21.89,6.055958486872785
10.0,41.89,21.89,5.948818057878446
10.0,43.09,21.89,5.809286153208044
10.0,44.3,21.89,5.709119748976267
10.0,45.5,21.89,5.613698619069838
10.0,46.7,21.89,5.49298618648431
10.0,47.91,21.89,5.40689644498693
10.0,49.11,21.89,5.299610654763143
10.0,50.31,21.89,5.222093046306814
10.0,51.51,21.89,5.126470735290031
10.0,52.72,21.89,5.059762992502728
10.0,53.92,21.89,4.995648883161634
10.0,55.12,21.89,4.9125851384216395
10.0,56.32,21.89,4.852335997703106
10.0,57.53,21.89,4.775686240633016
10.0,58.73,21.89,4.722090795186944
10.0,59.93,21.89,4.660071030763061
10.0,61.14,21.89,4.621835004280623
10.0,62.34,21.89,4.579430923267283
10.0,63.54,21.89,4.552809974897523
10.0,64.74,21.89,4.532834181640122
10.0,65.95,21.89,4.51371487442926
10.0,67.15,21.89,4.5009350303931654
10.0,68.35,21.89,4.482287487475136
10.0,69.55,21.89,4.4658649210499926
10.0,70.76,21.89,4.433828112460694
10.0,71.96,21.89,4.403491909298335
10.0,73.16,21.89,4.371499866464018
10.0,74.36,21.89,4.325342488026371
10.0,75.57,21.89,4.291941275065356
10.0,76.77,21.89,4.25078300537935
10.0,77.97,21.89,4.219754068662556
10.0,79.18,21.89,4.184245054525401
10.0,80.38,21.89,4.160771144511668
10.0,81.58,21.89,4.138724609698184
10.0,82.78,21.89,4.110549365361539
10.0,83.99,21.89,4.089690565978269
10.0,85.19,21.89,4.064887364311453
10.0,86.39,21.89,4.050229649618806
10.0,87.59,21.89,4.036390193544556
10.0,88.8,21.89,4.030349674628157
10.0,90.0,21.89,4.027823040767534
10.0,1.0,24.32,2.074356439648988
10.0,2.2,24.32,2.0901061509520407
10.0,3.41,24.32,2.1211388763060763
10.0,4.61,24.32,2.1837556488332472
10.0,5.81,24.32,2.243665690355702
10.0,7.01,24.32,2.3471606051838343
10.0,8.22,24.32,2.4356522322755367
10.0,9.42,24.32,2.5409944148532775
10.0,10.62,24.32,2.711101918291847
10.0,11.82,24.32,2.869152301245191
10.0,13.03,24.32,3.1219455128598064
10.0,14.23,24.32,3.3488960308711953
10.0,15.43,24.32,3.7321332345984124
10.0,16.64,24.32,4.0388156053918225
10.0,17.84,24.32,4.332114572551507
10.0,19.04,24.32,4.700816183650235
10.0,20.24,24.32,4.958273609369943
10.0,21.45,24.32,5.272191225032189
10.0,22.65,24.32,5.479855238783573
10.0,23.85,24.32,5.719563721257061
10.0,25.05,24.32,5.880532878709937
10.0,26.26,24.32,6.023336251727928
10.0,27.46,24.32,6.177230062979047
10.0,28.66,24.32,6.272784411486277
10.0,29.86,24.32,6.373088389025615
10.0,31.07,24.32,6.4257947161724775
10.0,32.27,24.32,6.47997295437596
10.0,33.47,24.32,6.500362466583704
10.0,34.68,24.32,6.486997025390728
10.0,35.88,24.32,6.442064732575064
10.0,37.08,24.32,6.382375493072536
10.0,38.28,24.32,6.28817838418002
10.0,39.49,24.32,6.210604297709567
10.0,40.69,24.32,6.102274292849643
10.0,41.89,24.32,6.019919391227806
10.0,43.09,24.32,5.90982486884806
10.0,44.3,24.32,5.8289841598731895
10.0,45.5,24.32,5.750878647157815
10.0,46.7,24.32,5.650885992596604
10.0,47.91,24.32,5.5788913966944325
10.0,49.11,24.32,5.488617461385141
10.0,50.31,24.32,5.4229078068565855
10.0,51.51,24.32,5.341661003943412
10.0,52.72,24.32,5.284879681606827
10.0,53.92,24.32,5.230090918048882
10.0,55.12,24.32,5.158672539105638
10.0,56.32,24.32,5.106644710426418
10.0,57.53,24.32,5.040197150327109
10.0,58.73,24.32,4.993684221154354
10.0,59.93,24.32,4.940374704301885
10.0,61.14,24.32,4.90818797740939
10.0,62.34,24.32,4.873300758796974
10.0,63.54,24.32,4.8519443678644185
10.0,64.74,24.32,4.836929658647277
10.0,65.95,24.32,4.824000054813094
10.0,67.15,24.32,4.815073281549224
10.0,68.35,24.32,4.800468822105423
10.0,69.55,24.32,4.786494409120328
10.0,70.76,24.32,4.7568388278159315
10.0,71.96,24.32,4.727626886155097
10.0,73.16,24.32,4.696546629705871
10.0,74.36,24.32,4.650943597149314
10.0,75.57,24.32,4.617671385665298
10.0,76.77,24.32,4.576475783722548
10.0,77.97,24.32,4.545248782107154
10.0,79.18,24.32,4.509521799938445
10.0,80.38,24.32,4.48591714890532
10.0,81.58,24.32,4.463729978778379
10.0,82.78,24.32,4.435163583854636
10.0,83.99,24.32,4.41389937597352
10.0,85.19,24.32,4.388495997399143
10.0,86.39,24.32,4.373467473277375
10.0,87.59,24.32,4.359276748312651
10.0,88.8,24.32,4.353081683181722
10.0,90.0,24.32,4.3504918398332855
10.0,1.0,26.76,1.597453759819616
10.0,2.2,26.76,1.6081967006945364
10.0,3.41,26.76,1.632109384215536
10.0,4.61,26.76,1.6829738407991157
10.0,5.81,26.76,1.7318789670892096
10.0,7.01,26.76,1.8158104646909268
10.0,8.22,26.76,1.8873287475198597
10.0,9.42,26.76,1.972249051589124
10.0,10.62,26.76,2.1084284645322753
10.0,11.82,26.76,2.232170551280658
10.0,13.03,26.76,2.4225342076386323
10.0,14.23,26.76,2.581410550795603
10.0,15.43,26.76,2.8233011745157435
10.0,16.64,26.76,3.046330189143907
10.0,17.84,26.76,3.3175789860338236
10.0,19.04,26.76,3.7002727296411533
10.0,20.24,26.76,3.984415000441292
10.0,21.45,26.76,4.345742813300009
10.0,22.65,26.76,4.5944444970617235
10.0,23.85,26.76,4.893404224553753
10.0,25.05,26.76,5.101498645337124
10.0,26.26,26.76,5.293125716512996
10.0,27.46,26.76,5.512430776671308
10.0,28.66,26.76,5.65766153899303
10.0,29.86,26.76,5.824988268864702
10.0,31.07,26.76,5.928510497783245
10.0,32.27,26.76,6.0550010922665045
10.0,33.47,26.76,6.134023632521704
10.0,34.68,26.76,6.210178565452936
10.0,35.88,26.76,6.2430196741297115
10.0,37.08,26.76,6.251052543909803
10.0,38.28,26.76,6.220239925826267
10.0,39.49,26.76,6.181015553706517
10.0,40.69,26.76,6.11492922269001
10.0,41.89,26.76,6.059516656416439
10.0,43.09,26.76,5.981040397677772
10.0,44.3,26.76,5.920691372903103
10.0,45.5,26.76,5.8607401586889765
10.0,46.7,26.76,5.782217750544107
10.0,47.91,26.76,5.724688204944304
10.0,49.11,26.76,5.651752370384348
10.0,50.31,26.76,5.598017522167182
10.0,51.51,26.76,5.531254427757434
10.0,52.72,26.76,5.4844250317522505
10.0,53.92,26.76,5.4389613815171325
10.0,55.12,26.76,5.379168288598584
10.0,56.32,26.76,5.335323833642844
10.0,57.53,26.76,5.2790243521770055
10.0,58.73,26.76,5.239527899185453
10.0,59.93,26.76,5.1947877745868745
10.0,61.14,26.76,5.168496896489534
10.0,62.34,26.76,5.140873347451849
10.0,63.54,26.76,5.124578370595142
10.0,64.74,26.76,5.114289031910594
10.0,65.95,26.76,5.107223050164922
10.0,67.15,26.76,5.1019524760347545
10.0,68.35,26.76,5.091219707258022
10.0,69.55,26.76,5.079625585612331
10.0,70.76,26.76,5.052378468554139
10.0,71.96,26.76,5.024395383482319
10.0,73.16,26.76,4.99433813169344
10.0,74.36,26.76,4.949499368736574
10.0,75.57,26.76,4.916512674435475
10.0,76.77,26.76,4.87548514265552
10.0,77.97,26.76,4.844228209785305
10.0,79.18,26.76,4.808462558527619
10.0,80.38,26.76,4.784847766112614
10.0,81.58,26.76,4.762621838522063
10.0,82.78,26.76,4.733811959256831
10.0,83.99,26.76,4.712250957103137
10.0,85.19,26.76,4.686389745918507
10.0,86.39,26.76,4.6710791740890025
10.0,87.59,26.76,4.6566157672662625
10.0,88.8,26.76,4.650302958537488
10.0,90.0,26.76,4.6476615305435525
10.0,1.0,29.19,1.2306750464643643
10.0,2.2,29.19,1.2371489391545418
10.0,3.41,29.19,1.2550651633885659
10.0,4.61,29.19,1.2968904770208984
10.0,5.81,29.19,1.3373739329604004
10.0,7.01,29.19,1.4066230026678024
10.0,8.22,29.19,1.465932751365813
10.0,9.42,29.19,1.5365225492748282
10.0,10.62,29.19,1.6496063843922182
10.0,11.82,29.19,1.750856600360329
10.0,13.03,29.19,1.9036202522196737
10.0,14.23,29.19,2.0284257511003827
10.0,15.43,29.19,2.2119306713399154
10.0,16.64,29.19,2.370323781480167
10.0,17.84,29.19,2.5436434183191823
10.0,19.04,29.19,2.816427066867167
10.0,20.24,29.19,3.0740109881646798
10.0,21.45,29.19,3.4379459754093844
10.0,22.65,29.19,3.70398473554121
10.0,23.85,29.19,4.0384804897326205
10.0,25.05,29.19,4.279506439741984
10.0,26.26,29.19,4.508190267590512
10.0,27.46,29.19,4.780428527234499
10.0,28.66,29.19,4.9675741935799635
10.0,29.86,29.19,5.193012376200235
10.0,31.07,29.19,5.341469930447964
10.0,32.27,29.19,5.5320785650016555
10.0,33.47,29.19,5.662436068644599
10.0,34.68,29.19,5.811488551302808
10.0,35.88,29.19,5.9039748480749
10.0,37.08,29.19,5.981703336226731
10.0,38.28,29.19,6.0538277775592
10.0,39.49,29.19,6.0802645253467205
10.0,40.69,29.19,6.075352656524627
10.0,41.89,29.19,6.056623673905127
10.0,43.09,29.19,6.019839392032512
10.0,44.3,29.19,5.985749936419043
10.0,45.5,29.19,5.948685387415511
10.0,46.7,29.19,5.896800355348463
10.0,47.91,29.19,5.857014148360405
10.0,49.11,29.19,5.805044493448307
10.0,50.31,29.19,5.76570970444947
10.0,51.51,29.19,5.716163979266403
10.0,52.72,29.19,5.681045171163143
10.0,53.92,29.19,5.64652738734925
10.0,55.12,29.19,5.600371966721639
10.0,56.32,29.19,5.566121546335753
10.0,57.53,29.19,5.521661111058809
10.0,58.73,29.19,5.490325057338304
10.0,59.93,29.19,5.455433412734765
10.0,61.14,29.19,5.435814001595773
10.0,62.34,29.19,5.416345869999559
10.0,63.54,29.19,5.405684664114758
10.0,64.74,29.19,5.4006134909847505
10.0,65.95,29.19,5.399956361669522
10.0,67.15,29.19,5.398698114733732
10.0,68.35,29.19,5.392260977856529
10.0,69.55,29.19,5.383350004792343
10.0,70.76,29.19,5.358964027845809
10.0,71.96,29.19,5.332553258668997
10.0,73.16,29.19,5.30386779376246
10.0,74.36,29.19,5.260218348874177
10.0,75.57,29.19,5.227798831732496
10.0,76.77,29.19,5.187256062134502
10.0,77.97,29.19,5.15618198869252
10.0,79.18,29.19,5.120621328082213
10.0,80.38,29.19,5.09715033959181
10.0,81.58,29.19,5.07503410217622
10.0,82.78,29.19,5.046144114396
10.0,83.99,29.19,5.024399726961608
10.0,85.19,29.19,4.998198410158506
10.0,86.39,29.19,4.982669647587419
10.0,87.59,29.19,4.967996056717753
10.0,88.8,29.19,4.961590848033557
10.0,90.0,29.19,4.958910740351287
10.0,1.0,31.62,0.9775970438807279
10.0,2.2,31.62,0.9811830552068389
10.0,3.41,31.62,0.9948676842452358
10.0,4.61,31.62,1.029691291152779
10.0,5.81,31.62,1.0637419626399076
10.0,7.01,31.62,1.1218975389832444
10.0,8.22,31.62,1.1720218288246254
10.0,9.42,31.62,1.232260055986434
10.0,10.62,31.62,1.328944946699648
10.0,11.82,31.62,1.4146163831526293
10.0,13.03,31.62,1.5417795607626976
10.0,14.23,31.62,1.6445325259910453
10.0,15.43,31.62,1.793308469584586
10.0,16.64,31.62,1.9191076016818802
10.0,17.84,31.62,2.053782618550652
10.0,19.04,31.62,2.253980352440601
10.0,20.24,31.62,2.4236199109294354
10.0,21.45,31.62,2.686636891915168
10.0,22.65,31.62,2.926466497122498
10.0,23.85,31.62,3.260403753814077
10.0,25.05,31.62,3.5145467244852147
10.0,26.26,31.62,3.7641578871638774
10.0,27.46,31.62,4.0723806375623
10.0,28.66,31.62,4.290726132334933
10.0,29.86,31.62,4.561749528725184
10.0,31.07,31.62,4.746757367977537
10.0,32.27,31.62,4.990097822754681
10.0,33.47,31.62,5.162912739783768
10.0,34.68,31.62,5.37187146735187
10.0,35.88,31.62,5.511847805882728
10.0,37.08,31.62,5.639834556353741
10.0,38.28,31.62,5.783106473605517
10.0,39.49,31.62,5.872223578829045
10.0,40.69,31.62,5.958599906104307
10.0,41.89,31.62,5.997448825861705
10.0,43.09,31.62,6.0164977702407105
10.0,44.3,31.62,6.015375451588131
10.0,45.5,31.62,6.006109640467721
10.0,46.7,31.62,5.985783869152614
10.0,47.91,31.62,5.9666189596907655
10.0,49.11,31.62,5.938646290555042
10.0,50.31,31.62,5.9156521742172
10.0,51.51,31.62,5.885399832083286
10.0,52.72,31.62,5.863284316050932
10.0,53.92,31.62,5.840862600742578
10.0,55.12,31.62,5.80974543176447
10.0,56.32,31.62,5.78603768964175
10.0,57.53,31.62,5.754549859054366
10.0,58.73,31.62,5.7321169557199125
10.0,59.93,31.62,5.707853705681529
10.0,61.14,31.62,5.695337447719828
10.0,62.34,31.62,5.684462044664666
10.0,63.54,31.62,5.679692121391994
10.0,64.74,31.62,5.6800122938664215
10.0,65.95,31.62,5.68591941687412
10.0,67.15,31.62,5.688782602797489
10.0,68.35,31.62,5.68681730993347
10.0,69.55,31.62,5.680753930197629
10.0,70.76,31.62,5.659554096613569
10.0,71.96,31.62,5.635011839125654
10.0,73.16,31.62,5.608004748698414
10.0,74.36,31.62,5.565966819767454
10.0,75.57,31.62,5.534410581892756
10.0,76.77,31.62,5.494699457887226
10.0,77.97,31.62,5.464058837753432
10.0,79.18,31.62,5.428983648290685
10.0,80.38,31.62,5.405835024625874
10.0,81.58,31.62,5.383996459435625
10.0,82.78,31.62,5.355232169270148
10.0,83.99,31.62,5.333455533228967
10.0,85.19,31.62,5.307085261986237
10.0,86.39,31.62,5.2914358094032465
10.0,87.59,31.62,5.276644872776074
10.0,88.8,31.62,5.270186358429889
10.0,90.0,31.62,5.267485450856661
10.0,1.0,34.05,0.8128706099642667
10.0,2.2,34.05,0.814390106084754
10.0,3.41,34.05,0.8249263825118559
10.0,4.61,34.05,0.8541642836529766
10.0,5.81,34.05,0.8832164517960402
10.0,7.01,34.05,0.9326934844496902
10.0,8.22,34.05,0.9756669732535923
