,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
170,16,0.5,0.0,0.5,0.99675631244666
171,16,0.3999999999999999,0.0,0.6000000000000001,1.1262944046462864
172,16,0.29999999999999993,0.0,0.7000000000000001,1.2255168681769524
173,16,0.19999999999999996,0.0,0.8,1.3039509664241755
174,16,0.09999999999999998,0.0,0.9,1.367510346807372
175,16,0.9,0.1,0.0,1.6986917073008552
176,16,0.8,0.1,0.1,0.24534072060159115
177,16,0.7,0.1,0.2,0.3839122614348468
178,16,0.6,0.1,0.30000000000000004,0.7351959004210784
179,16,0.5,0.1,0.4,0.959368797474788
180,16,0.4,0.1,0.5,1.1148529198904211
181,16,0.29999999999999993,0.1,0.6000000000000001,1.2290244706136069
182,16,0.19999999999999996,0.1,0.7000000000000001,1.3164178366996049
183,16,0.09999999999999998,0.1,0.8,1.3854651390053756
184,16,0.8,0.2,0.0,1.221252095975773
185,16,0.7000000000000001,0.2,0.1,0.05263274413611918
186,16,0.6000000000000001,0.2,0.2,0.6003459507235688
187,16,0.5,0.2,0.30000000000000004,0.9050846967751662
188,16,0.4,0.2,0.4,1.099179367403317
189,16,0.30000000000000004,0.2,0.5,1.2336301491529558
190,16,0.19999999999999996,0.2,0.6000000000000001,1.332267744445352
191,16,0.09999999999999998,0.2,0.7000000000000001,1.4077195465169208
192,16,0.7,0.30000000000000004,0.0,0.7317907588002853
193,16,0.6,0.30000000000000004,0.1,0.35509549538405605
194,16,0.49999999999999994,0.30000000000000004,0.2,0.8191060343592178
195,16,0.3999999999999999,0.30000000000000004,0.30000000000000004,1.0763928574307324
196,16,0.29999999999999993,0.30000000000000004,0.4,1.2399452329585114
197,16,0.19999999999999996,0.30000000000000004,0.5,1.3530939011424248
198,16,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.4360280815150053
199,16,0.6,0.4,0.0,0.22984785356220935
200,16,0.5,0.4,0.1,0.6621497569967438
201,16,0.39999999999999997,0.4,0.2,1.040230223808473
202,16,0.29999999999999993,0.4,0.30000000000000004,1.2491382444775636
203,16,0.19999999999999996,0.4,0.4,1.3816762187000375
204,16,0.09999999999999998,0.4,0.5,1.4732501451781506
205,16,0.5,0.5,0.0,0.2850602173636883
206,16,0.4,0.5,0.1,0.9739008801673632
207,16,0.3,0.5,0.2,1.2637570500500248
208,16,0.19999999999999996,0.5,0.30000000000000004,1.4233390209837515
209,16,0.09999999999999998,0.5,0.4,1.5243822843694501
210,16,0.3999999999999999,0.6000000000000001,0.0,0.8134423610899153
211,16,0.29999999999999993,0.6000000000000001,0.1,1.2904574639424284
212,16,0.1999999999999999,0.6000000000000001,0.2,1.489607626842312
213,16,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.599013657361632
214,16,0.29999999999999993,0.7000000000000001,0.0,1.3558344719082132
215,16,0.19999999999999993,0.7000000000000001,0.1,1.6119314813538128
216,16,0.09999999999999992,0.7000000000000001,0.2,1.7180306711380708
217,16,0.19999999999999996,0.8,0.0,1.9128012442269113
218,16,0.09999999999999995,0.8,0.1,1.938438411473989
219,16,0.09999999999999998,0.9,0.0,2.484938133643806
220,21,1.0,0.0,0.0,2.2084022307725553
221,21,0.9,0.0,0.1,0.6164781272530603
222,21,0.8,0.0,0.2,0.07752572646518405
223,21,0.7,0.0,0.30000000000000004,0.46622498945142243
224,21,0.6,0.0,0.4,0.7147504381967106
225,21,0.5,0.0,0.5,0.8873434322246494
226,21,0.3999999999999999,0.0,0.6000000000000001,1.0141919568781073
227,21,0.29999999999999993,0.0,0.7000000000000001,1.1113542888039483
228,21,0.19999999999999996,0.0,0.8,1.188159879161605
229,21,0.09999999999999998,0.0,0.9,1.250399591763477
230,21,0.9,0.1,0.0,1.7357846144605948
231,21,0.8,0.1,0.1,0.31905838363480654
232,21,0.7,0.1,0.2,0.2943419289504928
233,21,0.6,0.1,0.30000000000000004,0.6367596320057203
234,21,0.5,0.1,0.4,0.8552747006774496
235,21,0.4,0.1,0.5,1.0068346088268265
236,21,0.29999999999999993,0.1,0.6000000000000001,1.1181246201285069
237,21,0.19999999999999996,0.1,0.7000000000000001,1.203312292870179
238,21,0.09999999999999998,0.1,0.8,1.2706169322945307
239,21,0.8,0.2,0.0,1.2514146476641648
240,21,0.7000000000000001,0.2,0.1,0.017191198615360972
241,21,0.6000000000000001,0.2,0.2,0.5134761792534394
242,21,0.5,0.2,0.30000000000000004,0.8087131077520325
243,21,0.4,0.2,0.4,0.9967558661366417
244,21,0.30000000000000004,0.2,0.5,1.1270144445167787
245,21,0.19999999999999996,0.2,0.6000000000000001,1.2225764990501549
246,21,0.09999999999999998,0.2,0.7000000000000001,1.2956756982229523
247,21,0.7,0.30000000000000004,0.0,0.7548484516214603
248,21,0.6,0.30000000000000004,0.1,0.2892239359429818
249,21,0.49999999999999994,0.30000000000000004,0.2,0.7349658515925269
250,21,0.3999999999999999,0.30000000000000004,0.30000000000000004,0.9821031975083914
251,21,0.29999999999999993,0.30000000000000004,0.4,1.1392037420433583
252,21,0.19999999999999996,0.30000000000000004,0.5,1.2478889098846755
253,21,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.3275514941488522
254,21,0.6,0.4,0.0,0.24561950920275416
255,21,0.5,0.4,0.1,0.6002905796887996
256,21,0.39999999999999997,0.4,0.2,0.958849127981004
257,21,0.29999999999999993,0.4,0.30000000000000004,1.1569479804448177
258,21,0.19999999999999996,0.4,0.4,1.2826282703507157
259,21,0.09999999999999998,0.4,0.5,1.3694640447399629
260,21,0.5,0.5,0.0,0.2767627969602662
261,21,0.4,0.5,0.1,0.9161154604746947
262,21,0.3,0.5,0.2,1.185165020169419
263,21,0.19999999999999996,0.5,0.30000000000000004,1.3332658403673014
264,21,0.09999999999999998,0.5,0.4,1.4270395298093084
265,21,0.3999999999999999,0.6000000000000001,0.0,0.8128147611074651
266,21,0.29999999999999993,0.6000000000000001,0.1,1.2368085964479152
267,21,0.1999999999999999,0.6000000000000001,0.2,1.4138227850379028
268,21,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.5110754721613024
269,21,0.29999999999999993,0.7000000000000001,0.0,1.3630800563949026
270,21,0.19999999999999993,0.7000000000000001,0.1,1.5624834238298726
271,21,0.09999999999999992,0.7000000000000001,0.2,1.645094836477486
272,21,0.19999999999999996,0.8,0.0,1.9281315741479694
273,21,0.09999999999999995,0.8,0.1,1.8932569306973193
274,21,0.09999999999999998,0.9,0.0,2.508573413401253
275,26,1.0,0.0,0.0,2.2960629551034737
276,26,0.9,0.0,0.1,0.7156027108375366
277,26,0.8,0.0,0.2,0.026625720119221635
278,26,0.7,0.0,0.30000000000000004,0.3592569914343955
279,26,0.6,0.0,0.4,0.6059816013940013
280,26,0.5,0.0,0.5,0.7773239703478086
281,26,0.3999999999999999,0.0,0.6000000000000001,0.9032533386563154
282,26,0.29999999999999993,0.0,0.7000000000000001,0.9997116231829489
283,26,0.19999999999999996,0.0,0.8,1.0759606730061666
284,26,0.09999999999999998,0.0,0.9,1.1377493907942802
285,26,0.9,0.1,0.0,1.8054946049286864
286,26,0.8,0.1,0.1,0.40742030460722467
287,26,0.7,0.1,0.2,0.1978815551652963
288,26,0.6,0.1,0.30000000000000004,0.5357721822830316
289,26,0.5,0.1,0.4,0.7513982814285974
290,26,0.4,0.1,0.5,0.9009544286533607
291,26,0.29999999999999993,0.1,0.6000000000000001,1.0107730839833127
292,26,0.19999999999999996,0.1,0.7000000000000001,1.094834497597548
293,26,0.09999999999999998,0.1,0.8,1.1612493079888413
294,26,0.8,0.2,0.0,1.302727532173661
295,26,0.7000000000000001,0.2,0.1,0.09462951839530072
296,26,0.6000000000000001,0.2,0.2,0.4247891058607041
297,26,0.5,0.2,0.30000000000000004,0.7137559639583847
298,26,0.4,0.2,0.4,0.897805179463867
299,26,0.30000000000000004,0.2,0.5,1.0252974018161929
