length_scale,satellite_range,error,true_mean,estimate,num_error
0.005,70.22,0.626400049322507,1.3150741601426731e-11,1.3233117853304343e-11,8.23762518776125e-14
0.005,50.44,0.6261675665980408,1.8707334974413955e-11,1.8590195710229323e-11,-1.171392641846321e-13
0.1,40.56,0.6261637801973902,1.2369193425547869e-11,1.2446644834681206e-11,7.745140913333759e-14
0.005,90.0,0.6258310734019642,8.551194139527798e-12,8.497678109455705e-12,-5.3516030072092676e-14
0.1,70.22,0.6252778429491711,-8.068923001686824e-12,-8.018469813992648e-12,5.045318769417689e-14
0.1,80.11,0.6246253880561093,7.568123292598487e-12,7.520850873113528e-12,-4.7272419484958095e-14
0.1,80.11,0.6242714183391325,2.0316556904349106e-11,2.0443387362293563e-11,1.268304579444571e-13
0.1,40.56,0.6237683472846661,4.522386661018716e-12,4.550595877551975e-12,2.820921653325864e-14
0.005,70.22,0.6224902691858571,-1.4491795334206585e-11,-1.458200534999235e-11,-9.021001578576605e-14
0.1,70.22,0.6219457207903283,1.0989633239351656e-11,1.1057982793014355e-11,6.834955366269916e-14
0.1,1.0,0.6211496939120333,-9.39280653544888e-12,-9.451149924493571e-12,-5.834338904469019e-14
0.005,10.89,0.6211276453455282,1.0543362480069689e-12,1.060885021918239e-12,6.548773911270075e-15
0.1,40.56,0.6191460867015128,6.926852605560748e-12,6.969739942399659e-12,4.2887336838911145e-14
0.1,40.56,0.6189100098534541,-1.2039530021602435e-11,-1.1965016165159426e-11,7.45138564430092e-14
0.005,10.89,0.6188479915535012,-6.816246803904018e-12,-6.858429010349308e-12,-4.218220644528974e-14
0.1,40.56,0.6184112129286387,-1.6370857735970238e-11,-1.6472096955862073e-11,-1.0123921989183543e-13
0.1,1.0,0.6182202036952723,5.273434416414035e-12,5.3060358534049265e-12,3.260143699089144e-14
0.005,70.22,0.6179159266704619,5.536001614320871e-12,5.570209449996494e-12,3.420783567562254e-14
0.1,90.0,0.6178748372472391,-3.701824658317605e-12,-3.678952015234847e-12,2.2872643082758065e-14
0.005,60.33,0.6176354489349848,-6.625575422559294e-12,-6.5846535200536435e-12,4.092190250565011e-14
0.1,10.89,0.6176136549957677,-5.258397405406428e-12,-5.290873985816161e-12,-3.247658040973326e-14
0.005,30.67,0.6175547264384728,-1.9854855586982102e-11,-1.9977470186087044e-11,-1.2261459910494115e-13
0.005,40.56,0.6172040472779496,-8.342034375928427e-12,-8.393521749721975e-12,-5.1487373793548105e-14
0.005,50.44,0.6168295648587652,8.450884896340967e-12,8.398757339808152e-12,-5.2127556532815095e-14
0.1,60.33,0.6160480572735758,-8.077622738471332e-12,-8.027860700517091e-12,4.976203795424125e-14
0.005,80.11,0.6158831643313473,-1.1450069308172093e-11,-1.137955025899879e-11,7.051904917330269e-14
0.005,10.89,0.6156779844373755,-8.953819175117706e-12,-9.008945868545238e-12,-5.5126693427531936e-14
0.1,70.22,0.6149915699486648,3.8389549694555424e-12,3.8153457200192655e-12,-2.3609249436276926e-14
0.1,60.33,0.6149637012217298,-5.718064549669548e-12,-5.682900528276653e-12,3.5164021392895494e-14
0.1,10.89,0.6148198247027125,3.683428190355863e-12,3.706074637098859e-12,2.264644674299621e-14
0.1,70.22,0.6147711318940711,-7.681802315733734e-12,-7.729027818780035e-12,-4.722550304630124e-14
0.005,90.0,0.614527288408225,-1.0176899638660251e-11,-1.0239439464053737e-11,-6.253982539348529e-14
0.1,90.0,0.6143312270061515,-1.1435505213634174e-11,-1.1365253334140903e-11,7.025187949327124e-14
0.1,70.22,0.6143068368411227,-1.931709724492137e-11,-1.919843099586657e-11,1.1866624905480014e-13
0.005,70.22,0.6139718217098733,1.0437759110327307e-11,1.0373674210571942e-11,-6.408489975536483e-14
0.005,80.11,0.6133001559652062,2.0578291101699677e-12,2.045208441027798e-12,-1.2620669142169825e-14
0.1,80.11,0.6131986407239498,-9.971373252730522e-13,-9.910228927483267e-13,6.114432524725506e-15
0.1,40.56,0.6129693772028534,1.0460852244531074e-11,1.0396730423677661e-11,-6.412182085341283e-14
0.1,70.22,0.6128412633657173,-1.0727096360325598e-11,-1.066135628746852e-11,6.574007285707727e-14
0.005,70.22,0.6125918881744814,-1.378623683093418e-11,-1.3870690199445006e-11,-8.445336851082549e-14
0.1,70.22,0.6124885912549566,1.4639604900593003e-11,1.454993899077207e-11,-8.966590982093368e-14
0.1,60.33,0.6123468279946207,-1.8140212648455757e-11,-1.8251293665200055e-11,-1.110810167442978e-13
0.005,70.22,0.6117044528626276,2.738506340043323e-12,2.755257905267293e-12,1.6751565223970378e-14
0.005,80.11,0.6115187030058344,8.893800795912125e-12,8.83941354063704e-12,-5.438725527508441e-14
0.005,1.0,0.6114102738288182,7.888093365560296e-12,7.83986475231405e-12,-4.822861324624504e-14
0.1,40.56,0.6112017744192859,-9.238251581298038e-12,-9.181787223707827e-12,5.646435759021135e-14
0.1,1.0,0.6111672461104289,3.105908659480415e-12,3.1248909559012666e-12,1.898229642085179e-14
0.1,50.44,0.6110509853175861,9.671320613592772e-12,9.730417313495353e-12,5.909669990258144e-14
0.005,70.22,0.610696429126793,9.64994593346625e-12,9.708877808694595e-12,5.893187522834457e-14
0.005,50.44,0.6099984845417753,6.394714187322654e-12,6.355706527689208e-12,-3.9007659633446094e-14
0.1,1.0,0.6095974253455225,7.377643683847466e-12,7.422617609795367e-12,4.497392594790072e-14
0.1,10.89,0.6093484820010838,-8.271230671764922e-12,-8.220830053223715e-12,5.04006185412076e-14
0.005,30.67,0.6084737184239177,-7.026572417392626e-12,-7.069327263858484e-12,-4.275484646585828e-14
0.1,20.78,0.6083913479996496,1.2198239693401728e-11,1.2272452728304643e-11,7.421303490291509e-14
0.1,60.33,0.6082112134621652,-5.8698073045778026e-12,-5.905508130812866e-12,-3.5700826235063464e-14
0.005,50.44,0.6078601947752142,8.10567219792795e-12,8.056401043117785e-12,-4.927115481016523e-14
0.1,60.33,0.6078437882418857,1.6866118084179732e-11,1.6763598433087504e-11,-1.0251965109222783e-13
0.005,20.78,0.6076862159438835,-6.601970124977524e-12,-6.642089387407746e-12,-4.0119262430221593e-14
0.1,40.56,0.6072363007316125,1.2826406839400704e-11,1.2904293437809068e-11,7.788659840836338e-14
0.1,80.11,0.6069387275582702,7.369158180566152e-12,7.324431905673268e-12,-4.4726274892884374e-14
0.005,70.22,0.6068231654281614,-2.504290621998358e-11,-2.519487237622289e-11,-1.5196615623931028e-13
0.005,80.11,0.6066579254911771,1.2381469635964975e-11,1.230635646912611e-11,-7.511316683886511e-14
0.005,70.22,0.6058388739627675,-9.308558329809976e-12,-9.252163464842488e-12,5.639486496748815e-14
0.1,90.0,0.6056313374516279,1.0462220876263417e-12,1.0525583364483474e-12,6.336248822005756e-15
0.005,70.22,0.6055995121001578,1.5568365978246528e-11,1.54740840298403e-11,-9.428194840622793e-14
0.1,90.0,0.6054703835162082,-5.597423923807183e-12,-5.631314667905687e-12,-3.3890744098503345e-14
0.005,70.22,0.6052521598244229,-1.9018520595907506e-11,-1.8903410589234123e-11,1.151100066733829e-13
0.005,50.44,0.6051616054828282,1.2923141405235641e-11,1.3001347295242381e-11,7.820589000674013e-14
0.1,80.11,0.6049602669518405,-6.792716434539579e-12,-6.751623199063907e-12,4.109323547567218e-14
0.005,50.44,0.6046795529018005,-9.508838316472421e-12,-9.45134031545422e-12,5.749800101820053e-14
0.1,20.78,0.6040154087438169,-6.169744570402597e-12,-6.132478362517231e-12,3.72662078853667e-14
0.1,60.33,0.603935141986561,1.3496980377407283e-11,1.3578493385013475e-11,8.151300760619295e-14
0.005,80.11,0.60359167866182,-1.5628947460641517e-11,-1.5534612434306657e-11,9.433502633486002e-14
0.1,60.33,0.6035672067691977,1.1192110681891151e-11,1.1124558772069944e-11,-6.755190982120744e-14
0.005,1.0,0.6032662896428505,2.1725686936210562e-11,2.185675068169006e-11,1.3106374547949894e-13
0.1,20.78,0.6025771252127973,-8.620354742965914e-12,-8.568410457172605e-12,5.194428579330903e-14
0.005,50.44,0.6019907739616951,-5.967915276872536e-12,-6.003841576237159e-12,-3.592629936462322e-14
0.005,70.22,0.6019613170938825,1.7228915401535883e-11,1.7125203995463807e-11,-1.0371140607207617e-13
0.1,40.56,0.6017980929283562,-1.0621383164033297e-11,-1.0557463882709531e-11,6.391928132376587e-14
0.1,60.33,0.6010571618471952,1.310044997873854e-12,1.3021708785907123e-12,-7.874119283141735e-15
0.1,50.44,0.6009851190212591,-3.7444797043698975e-12,-3.766983470177932e-12,-2.2503765808034317e-14
0.005,40.56,0.6009163232928,-1.673891950323158e-11,-1.663833260359382e-11,1.0058689963776063e-13
0.1,10.89,0.6006597902023997,2.82210176917981e-12,2.8390529997458635e-12,1.6951230566053655e-14
0.005,70.22,0.600182266399648,-1.2164238140442407e-11,-1.2091230540280849e-11,7.300760016155764e-14
0.005,1.0,0.5999470450763604,2.4445507674668148e-11,2.4592167775616234e-11,1.4666010094808647e-13
0.005,1.0,0.5996710377644641,2.531563072779389e-11,2.546744123329587e-11,1.5181050550198116e-13
0.005,70.22,0.5976214624293362,1.129943949197222e-11,1.1366967367510463e-11,6.752787553824235e-14
0.005,40.56,0.5976179331861774,2.0163317218090847e-11,2.0283816817711374e-11,1.2049959962052717e-13
0.1,50.44,0.5971827750235827,-1.7511069274819232e-11,-1.7406496185387565e-11,1.0457308943166746e-13
0.1,60.33,0.597167263880503,4.143207689626708e-12,4.118465809629678e-12,-2.4741879997030418e-14
0.1,40.56,0.5971497136366741,-8.860864964815549e-12,-8.913777594578677e-12,-5.291262976312844e-14
0.005,50.44,0.5971361294432629,-4.50656775586464e-12,-4.533478100132748e-12,-2.6910344268108222e-14
0.1,90.0,0.5970849636752852,-4.193036673070485e-12,-4.218072664566779e-12,-2.503599149629429e-14
0.1,40.56,0.5968481814043383,-1.583648626815517e-11,-1.5931006048445e-11,-9.451978028983189e-14
0.005,30.67,0.59649853744995,-6.616179840389721e-12,-6.576714424406738e-12,3.946541598298312e-14
0.005,60.33,0.5961030043465442,-3.061943438949822e-11,-3.0436911021188504e-11,1.825233683097178e-13
0.1,20.78,0.5956731995961547,6.902237549685273e-12,6.943352328941211e-12,4.1114779255937495e-14
0.005,90.0,0.595539861764848,4.456406967276012e-12,4.482946647168607e-12,2.653967989259462e-14
0.1,60.33,0.5954889770520378,-8.346179170722749e-12,-8.395879747689416e-12,-4.970057696666715e-14
0.1,20.78,0.5949017213128553,-6.21749456470185e-12,-6.180506582513906e-12,3.698798218794453e-14
0.1,20.78,0.5946879259453864,-2.0716945563943786e-12,-2.084014673783724e-12,-1.2320117389345205e-14
0.005,60.33,0.5943556374249599,8.06767746159036e-12,8.019726765788135e-12,-4.7950695802225214e-14
0.005,20.78,0.5942198571680558,2.036165161541467e-12,2.0240658638268497e-12,-1.209929771461742e-14
0.1,90.0,0.594086175342235,-7.555867682948244e-12,-7.600756048279791e-12,-4.4888365331547165e-14
0.005,1.0,0.5940851870608717,-1.783031244348027e-11,-1.7724385198446884e-11,1.0592724503338764e-13
0.1,60.33,0.5939275701530026,-2.4785376879113056e-11,-2.4932584065764436e-11,-1.4720718665138027e-13
0.005,70.22,0.5938461333384667,1.0302577348302702e-11,1.0241395891085602e-11,-6.118145721710033e-14
0.005,80.11,0.5937697956258619,8.04503794025815e-12,8.092806945594045e-12,4.776900533589387e-14
0.005,1.0,0.59333137724445,-9.054737478540542e-12,-9.001012879953248e-12,5.3724598587293984e-14
0.1,40.56,0.5930118810489252,3.758237817591732e-12,3.7359510208153396e-12,-2.228679677639281e-14
0.1,20.78,0.5918776426602086,4.10724435384883e-12,4.082934492788975e-12,-2.4309861059854972e-14
0.1,10.89,0.5917545148065882,3.41922382720412e-12,3.439457238572943e-12,2.0233411368822996e-14
0.1,80.11,0.5910316792342771,6.691673068216586e-12,6.652123160512638e-12,-3.954990770394836e-14
0.005,30.67,0.590502652764311,-1.6618384927711117e-11,-1.6716516931555836e-11,-9.813200384471857e-14
0.005,60.33,0.5903270293887076,6.795336535457622e-12,6.835451243764354e-12,4.01147083067325e-14
0.1,30.67,0.5902403521222441,-1.2039530021602435e-11,-1.1968467857209066e-11,7.106216439336951e-14
0.005,20.78,0.5897773853953665,-6.0885222440208745e-12,-6.052613516720873e-12,3.590872730000161e-14
0.005,40.56,0.5896245019856879,-1.0559412065195505e-11,-1.062167294599753e-11,-6.226088080202564e-14
0.005,90.0,0.5894383083253724,-9.97802819498178e-12,-9.91921387438505e-12,5.881432059672928e-14
0.1,70.22,0.5884133631185314,-1.1431739685188895e-11,-1.136447380124432e-11,6.72658839445758e-14
0.005,50.44,0.5883167591452233,1.7484232063677082e-11,1.7381369396238627e-11,-1.0286266743845501e-13
0.1,40.56,0.5883123839839227,-1.4938457435224026e-11,-1.5026342230291616e-11,-8.788479506759003e-14
0.005,90.0,0.5882425168663059,-1.3617008173342645e-11,-1.3697109204943406e-11,-8.010103160076136e-14
0.005,20.78,0.5879397055994202,-1.3846286683477025e-11,-1.3927694500640311e-11,-8.140781716328654e-14
0.1,20.78,0.5875476872932504,-8.229235556327075e-12,-8.277586239520189e-12,-4.835068319311358e-14
0.1,30.67,0.587394129994259,-5.827642045778129e-12,-5.861873273072107e-12,-3.4231227293978075e-14
0.1,1.0,0.587357487894125,-8.271230671764922e-12,-8.222648979073315e-12,4.8581692691606805e-14
0.1,30.67,0.5870924584317047,7.453948387156031e-12,7.497709955992416e-12,4.376156883638474e-14
0.1,60.33,0.5867915756272242,6.175692408026866e-12,6.2119308508138175e-12,3.6238442786951706e-14
0.1,60.33,0.5865247388088396,1.9813706178710828e-11,1.9929918467123862e-11,1.162122884130346e-13
0.005,70.22,0.5865093668520702,1.0875815124856131e-11,1.0939602799284927e-11,6.378767442879538e-14
0.1,30.67,0.5864637424897299,-6.169744570402597e-12,-6.133561255492957e-12,3.618331490963998e-14
0.005,50.44,0.5863960085370142,-1.6618384927711117e-11,-1.6715834473610532e-11,-9.744954589941478e-14
0.005,40.56,0.5854990584709437,1.2493582835945485e-11,1.2566732645819233e-11,7.314980987374824e-14
0.1,40.56,0.5854298647294125,1.4551519897759883e-11,1.4636708841013412e-11,8.518894325352923e-14
0.005,50.44,0.5851858732505,-1.7552046400189956e-11,-1.765475849619024e-11,-1.0271209600028455e-13
0.005,40.56,0.5850588452121787,-2.4141596644992277e-11,-2.428283919153925e-11,-1.4124254654697388e-13
0.005,10.89,0.5847288752650243,-1.722316622402152e-11,-1.7323875050168267e-11,-1.0070882614674659e-13
0.005,30.67,0.5846846596881864,-1.0559412065195505e-11,-1.0621151327693967e-11,-6.173926249846163e-14
0.1,40.56,0.5846225464204764,8.461645024828757e-12,8.412176340215542e-12,-4.946868461321543e-14
0.005,20.78,0.584600432523268,-1.4857355785042616e-11,-1.4770499618861736e-11,8.685616618087992e-14
0.005,80.11,0.5845223282009568,-2.504290621998358e-11,-2.489652484149735e-11,1.4638137848623025e-13
0.1,20.78,0.5837625703783887,6.439159146537738e-12,6.401569745593154e-12,-3.7589400944583816e-14
0.005,50.44,0.5835880615369242,1.2927886571818426e-11,1.2852440969176258e-11,-7.544560264216748e-14
0.1,30.67,0.5830673857608729,5.894806037369138e-12,5.929176728826901e-12,3.4370691457762344e-14
0.1,80.11,0.5818250640248227,-3.375730215308983e-12,-3.3953710597955097e-12,-1.9640844486526775e-14
0.1,60.33,0.5817524081425457,-8.27340136216948e-12,-8.321532073829199e-12,-4.813071165971912e-14
0.1,40.56,0.5817079978132244,-8.42569571602314e-12,-8.376682770171627e-12,4.901294585151282e-14
0.005,60.33,0.5817033905478318,-2.934156831893073e-11,-2.91708874211796e-11,1.706808977511285e-13
0.1,60.33,0.5812100297552723,-1.57622632124668e-12,-1.5853875067174083e-12,-9.161185470728262e-15
0.005,20.78,0.5809912498067563,-2.671275809415639e-11,-2.6867956881265484e-11,-1.5519878710909465e-13
0.005,90.0,0.5803687989725693,-1.371551552231584e-11,-1.3795116095025601e-11,-7.960057270976076e-14
0.005,80.11,0.5803125589595497,2.196266449858446e-11,2.1835212398217023e-11,-1.2745210036743604e-13
0.1,50.44,0.5799944182023301,2.0787663829720692e-11,2.0908231119607737e-11,1.2056728988704474e-13
0.005,40.56,0.5795477167107338,5.782888840858043e-12,5.816403441095156e-12,3.351460023711261e-14
0.005,80.11,0.5794578086377085,-1.54872179505087e-11,-1.5397476056753738e-11,8.974189375496355e-14
0.1,60.33,0.5794428098280959,8.201556353417106e-12,8.24907968200098e-12,4.7523328583874796e-14
0.1,20.78,0.5793523604520785,-7.721266025428376e-12,-7.76599936240348e-12,-4.473333697510368e-14
0.005,10.89,0.5786699391803742,1.6091178924041408e-11,1.5998064108748253e-11,-9.311481529315562e-14
0.005,10.89,0.578519229963509,3.1533548862052605e-12,3.135112121799569e-12,-1.824276440569136e-14
0.005,10.89,0.5783571050171822,-1.315145161834655e-11,-1.3075389263498945e-11,7.606235484760446e-14
0.005,90.0,0.5783122596808417,-1.2752996816126577e-11,-1.2826748960190944e-11,-7.37521440643674e-14
0.1,30.67,0.576827346854173,-2.120959742048303e-11,-2.1331940178562055e-11,-1.223427580790234e-13
0.005,20.78,0.5766657892725217,-1.722316622402152e-11,-1.7322486331464993e-11,-9.932010744347207e-14
0.1,80.11,0.5765067220482498,1.6194035745024395e-11,1.6100676040383433e-11,-9.3359704640962e-14
0.1,80.11,0.5764891303050221,-1.1415237896435149e-11,-1.134943029076374e-11,6.58076056714083e-14
0.1,80.11,0.5764241414543082,-1.4569526172459525e-11,-1.4485543906305964e-11,8.398226615356054e-14
0.005,60.33,0.575855436824584,-1.9922966958329598e-11,-2.0037694446735905e-11,-1.1472748840630644e-13
0.005,50.44,0.5758390643494047,-3.958334243228582e-12,-3.935540608358553e-12,2.2793634870029554e-14
0.1,50.44,0.5755034421809815,3.8389549694555424e-12,3.861048287448537e-12,2.2093317992994492e-14
0.1,70.22,0.5752994815284398,3.202100348949841e-12,3.183678682244312e-12,-1.8421666705528796e-14
0.1,50.44,0.5748575934046588,-5.873179024758786e-12,-5.8394166091607105e-12,3.3762415598075564e-14
0.1,90.0,0.5747959975702173,-8.551746661706963e-12,-8.502591564173127e-12,4.9155097533836293e-14
0.1,80.11,0.5746580048553477,9.355103861602014e-12,9.301344008398786e-12,-5.375985320322772e-14
0.005,60.33,0.5736531286300793,-8.858558799968936e-12,-8.909376199676493e-12,-5.081739970755701e-14
0.1,60.33,0.5732928407831702,-7.996880123944365e-12,-7.95103458270778e-12,4.584554123658536e-14
0.005,30.67,0.5724907990877787,2.2570516769437674e-11,2.269973090124927e-11,1.2921413181159482e-13
0.005,60.33,0.5721763489978132,1.4479041771454245e-11,1.456188742403202e-11,8.28456525777752e-14
0.005,70.22,0.5717518381011507,-9.182938339674134e-12,-9.130434720925352e-12,5.250361874878215e-14
0.005,40.56,0.5716871351263465,2.9930426937897084e-11,3.010153533818943e-11,1.7110840029234812e-13
0.1,70.22,0.5713979672332719,-9.31580859264545e-12,-9.369038933575169e-12,-5.3230340929718576e-14
0.1,90.0,0.5709784967839125,1.6661025804057193e-11,1.6565894929372407e-11,-9.513087468478554e-14
0.1,80.11,0.5708375234746145,4.3146276208723655e-12,4.289998107414226e-12,-2.4629513458139488e-14
0.005,1.0,0.5708252312539112,-1.0575726396535728e-11,-1.0515357481875922e-11,6.036891465980599e-14
0.005,10.89,0.570785155919635,-1.6618384927711117e-11,-1.6713240202032078e-11,-9.485527432096101e-14
0.1,50.44,0.5702939899879298,2.096505128076272e-12,2.10846137082148e-12,1.195624274520773e-14
0.005,60.33,0.5698285942755534,6.3365450544530946e-12,6.372652500062522e-12,3.610744560942717e-14
0.005,90.0,0.5691163278796106,-7.275681924870265e-12,-7.317089018669287e-12,-4.1407093799022226e-14
0.005,1.0,0.5687783942327459,-1.3101293185482604e-11,-1.3175810510486716e-11,-7.451732500411211e-14
0.005,40.56,0.5685642857900968,8.29805514645646e-12,8.345234924434378e-12,4.717977797791854e-14
0.005,1.0,0.568225485032676,-1.3799653832963138e-11,-1.3721240683037953e-11,7.841314992518505e-14
0.1,60.33,0.5672441762992954,-1.6861438225806462e-11,-1.6957083752182652e-11,-9.564552637619038e-14
0.1,50.44,0.5671274374544379,1.600618039847061e-11,1.6096955839198792e-11,9.077544072818092e-14
0.005,60.33,0.5670353997485998,-1.6119169112750062e-11,-1.6210570507764697e-11,-9.140139501463515e-14
0.1,20.78,0.5669555585648638,1.5650164945483696e-12,1.5738894425566685e-12,8.872948008298959e-15
0.005,70.22,0.5667838647889164,-9.306279696963115e-12,-9.35902618869763e-12,-5.27464917345138e-14
0.005,10.89,0.5665031134587948,1.8759235533267113e-11,1.886550718662414e-11,1.0627165335702674e-13
0.1,70.22,0.5663446194149991,-7.024913600417945e-12,-7.0646988206124645e-12,-3.978522019451952e-14
0.005,80.11,0.5659245409686632,5.226607176478627e-12,5.256185829150349e-12,2.957865267172188e-14
0.005,70.22,0.5658553855260222,1.814684288035842e-12,1.8249527768099873e-12,1.0268488774145365e-14
0.005,10.89,0.5656438230327562,7.888093365560296e-12,7.843474852682947e-12,-4.461851287734846e-14
0.005,1.0,0.5653884136897392,-7.2744758086320375e-12,-7.315604852010706e-12,-4.1129043378668506e-14
0.1,40.56,0.564839308422545,1.3549176251960435e-11,1.362570732539896e-11,7.653107343852503e-14
0.1,10.89,0.563676583532084,-9.39280653544888e-12,-9.445751586425677e-12,-5.2945050976796564e-14
0.005,60.33,0.5636342730635099,5.167280273044447e-12,5.138155710440319e-12,-2.9124562604128215e-14
0.005,50.44,0.5633457783454527,-1.4099126072530996e-11,-1.4178552904044202e-11,-7.942683151320639e-14
0.1,20.78,0.5624987528173716,-1.2039530021602435e-11,-1.1971807815385849e-11,6.772220621658673e-14
0.005,50.44,0.5623537738694191,-1.7359233136923244e-11,-1.7261612834262966e-11,9.76203026602786e-14
0.1,30.67,0.5614582003107518,5.1709614269332116e-12,5.199994213899634e-12,2.903278696642238e-14
0.1,80.11,0.5612777307958676,6.76426509302604e-12,6.726298779406886e-12,-3.796631361915354e-14
0.005,30.67,0.560969794828775,5.782888840858043e-12,5.8153291005237805e-12,3.2440259665737486e-14
0.005,50.44,0.5606884211402469,7.95825174460803e-12,7.91363074855082e-12,-4.462099605720891e-14
0.1,30.67,0.560271040906815,-7.353929394131607e-12,-7.312727457367553e-12,4.1201936764053384e-14
0.1,70.22,0.5602263615316588,-9.71341731795476e-12,-9.767834442375523e-12,-5.441712442076399e-14
0.1,1.0,0.560093732969524,1.7148469990427685e-12,1.724451749614423e-12,9.6047505716545e-15
0.005,10.89,0.5600507262084355,-7.026572417392626e-12,-7.065924787243795e-12,-3.935236985116903e-14
0.005,70.22,0.5592750717046552,-1.2762537966117795e-11,-1.2691160272756456e-11,7.137769336133914e-14
0.005,30.67,0.5587163757981329,1.7484232063677082e-11,1.7581919331399393e-11,9.76872677223117e-14
0.1,50.44,0.5586097373227636,-4.317298177205831e-12,-4.341415025212961e-12,-2.4116848007129954e-14
0.005,50.44,0.5582662066741743,-2.3002933744874188e-11,-2.2874516139232905e-11,1.2841760564128272e-13
0.1,90.0,0.5581858465719294,1.3644993497452377e-11,1.3568829074983938e-11,-7.616442246843926e-14
0.005,40.56,0.5578559940933545,2.4475867481632776e-12,2.433932738778014e-12,-1.3654009385263461e-14
0.1,70.22,0.5573481055703734,-1.0152557848340172e-11,-1.0209142937174832e-11,-5.6585088834660216e-14
0.005,60.33,0.5570170733220761,-1.8900358056468425e-11,-1.900563627776196e-11,-1.0527822129353365e-13
0.1,60.33,0.5568694073157312,-1.755607220553265e-11,-1.765383660077152e-11,-9.776439523887148e-14
0.005,80.11,0.5567468909051131,2.396952725062097e-11,2.3836077652888483e-11,-1.3344959773248607e-13
0.005,60.33,0.5563234232195304,1.814684288035842e-12,1.82477980178767e-12,1.0095513751827959e-14
0.005,90.0,0.5556706743059383,-1.2092072761726028e-11,-1.2159264863978676e-11,-6.719210225264771e-14
0.005,50.44,0.5556700298981891,9.188019650659795e-12,9.136964579119922e-12,-5.105507153987277e-14
0.1,30.67,0.5555200330600585,3.8389549694555424e-12,3.8602811333710226e-12,2.1326163915480185e-14
0.1,40.56,0.5553168385965386,1.1192110681891151e-11,1.1254262357102055e-11,6.215167521090344e-14
0.1,60.33,0.5551931421971179,1.150666199451177e-11,1.1570546192801101e-11,6.388419828933145e-14
0.1,90.0,0.5549552474688245,-1.2202271676602326e-11,-1.2134554529622619e-11,6.771714697970671e-14
0.1,80.11,0.5548499177164272,-7.049256935017607e-12,-7.088369731321172e-12,-3.911279630356473e-14
0.005,80.11,0.5546957076332062,5.978835655482419e-12,6.0120000002298236e-12,3.3164344747404644e-14
0.005,1.0,0.5539406927186081,-8.953819175117706e-12,-9.003418023081124e-12,-4.959884796341858e-14
0.1,80.11,0.5538670990846347,6.698704203499084e-12,6.735806122147265e-12,3.710191864818086e-14
0.005,60.33,0.5537597549187913,3.185085292096916e-11,3.167447571589446e-11,-1.7637720507470348e-13
0.1,50.44,0.553541424855324,-6.717030237785855e-12,-6.6798486928996526e-12,3.718154488620278e-14
0.1,80.11,0.5534076346764091,-9.86553562730784e-12,-9.810938999944597e-12,5.459662736324275e-14
0.005,40.56,0.5531651119095718,-1.9629591168870115e-11,-1.9521007118913443e-11,1.0858404995667181e-13
0.1,90.0,0.5529614765570844,8.106121596980382e-12,8.061297867306207e-12,-4.482372967417543e-14
0.005,60.33,0.5524664578951073,4.040141298942168e-12,4.017820873413945e-12,-2.2320425528223173e-14
0.005,50.44,0.5520481377215667,1.5009844931849558e-11,1.509270650127073e-11,8.286156942117044e-14
0.1,10.89,0.5517166432556878,3.202100348949841e-12,3.1844338283909362e-12,-1.766652055890473e-14
0.005,30.67,0.5509581226935523,-1.4857355785042616e-11,-1.4775497976527443e-11,8.185780851517268e-14
0.005,70.22,0.5500735539196298,5.457457846849068e-12,5.487477879180896e-12,3.002003233182837e-14
0.1,60.33,0.5494398308889741,3.683428190355863e-12,3.663189968735855e-12,-2.0238221620008052e-14
0.005,40.56,0.5486251868650962,2.758226918897267e-11,2.7733592464852304e-11,1.5132327587963517e-13
0.1,70.22,0.5485631625740097,6.417601801474517e-12,6.452806400878092e-12,3.5204599403575234e-14
0.005,60.33,0.5485598397577561,1.717546818636612e-11,1.7269685907126893e-11,9.421772076077436e-14
0.005,30.67,0.5481569626476206,-7.0559661714095665e-12,-7.094643941260209e-12,-3.867776985064228e-14
0.1,20.78,0.5480524039343851,-4.906694076022944e-12,-4.933585330860294e-12,-2.6891254837349813e-14
0.1,70.22,0.5479401823661859,1.566765012458611e-11,1.558180077392096e-11,-8.584935066515309e-14
0.1,40.56,0.5476077933102084,-1.2289110958068607e-11,-1.2356407087403529e-11,-6.729612933492251e-14
0.1,70.22,0.5475911640561348,-9.081225823164696e-12,-9.031497832969062e-12,4.972799019563387e-14
0.1,50.44,0.5473794592117192,-5.827642045778129e-12,-5.859541361293104e-12,-3.189931551497509e-14
0.005,50.44,0.5469940955448239,-1.7425712807544803e-11,-1.7330395187380935e-11,9.531762016386824e-14
0.005,50.44,0.5467103844534025,-8.235083753931397e-12,-8.280105811982575e-12,-4.502205805117803e-14
0.1,1.0,0.5466558134166417,-6.169744570402597e-12,-6.136017303035534e-12,3.372726736706341e-14
0.005,30.67,0.5463129892107573,-7.428525576722377e-12,-7.3879425765899e-12,4.058300013247767e-14
0.005,30.67,0.5459622122471187,8.145424234789965e-12,8.189895173139137e-12,4.4470938349172234e-14
0.1,20.78,0.5457664935522337,6.388501066095037e-12,6.423367364354011e-12,3.486629825897395e-14
0.1,40.56,0.5455624760808345,6.5709371764899626e-12,6.606785744051737e-12,3.5848567561774715e-14
0.1,70.22,0.5454480269474303,6.691673068216586e-12,6.655173469496226e-12,-3.649959872035994e-14
